date,profile_id,longitude,latitude,upper_depth,lower_depth,clay,elcosp,orgc,phaq,sand,silt,geometry,soil_type,slopemean,bedrock
1971-7-28,1392842,-100.61216736312927,20.92123667893477,0,26,40.0,2.0,14.0,5.9,34.0,26.0,POINT (-100.61216736312927 20.92123667893477),VERTISOL PELICO,0.819314191287214,rocas_sedimentarias
1971-7-28,1392842,-100.61216736312927,20.92123667893477,0,26,40.0,2.0,14.0,5.9,34.0,26.0,POINT (-100.61216736312927 20.92123667893477),VERTISOL PELICO,0.819314191287214,rocas_sedimentarias
1971-7-29,1636256,-101.7018624419754,21.025479616785837,0,28,52.0,2.0,10.0,7.4,26.0,22.0,POINT (-101.7018624419754 21.025479616785837),VERTISOL PELICO,0.21640765322842861,rocas_sedimentarias
1971-7-4,1427626,-103.9405219331786,22.177796147002116,0,17,28.0,2.0,20.0,5.8,56.0,16.0,POINT (-103.9405219331786 22.177796147002113),FEOZEM HAPLICO,2.6463038921349837,rocas_sedimentarias
1971-7-6,1358072,-104.10946989560574,22.071473736381595,0,28,22.0,2.0,16.0,6.3,58.0,20.0,POINT (-104.10946989560574 22.071473736381595),FEOZEM HAPLICO,6.96403551101526,rocas_sedimentarias
1971-8-29,1392850,-100.15649609713024,20.213516799432718,0,24,34.0,2.0,15.0,5.4,44.0,22.0,POINT (-100.15649609713024 20.21351679943272),FEOZEM LUVICO,2.0281629922778106,rocas_igneas
1971-8-30,1184348,-100.22168444189404,20.162898452649795,0,20,38.0,2.0,23.0,6.1,36.0,26.0,POINT (-100.22168444189404 20.162898452649788),LUVISOL CROMICO,1.413944005966618,rocas_igneas
1971-9-12,1184346,-100.09492597331013,20.458276688253463,0,14,30.0,2.0,9.0,6.1,52.0,18.0,POINT (-100.09492597331013 20.458276688253463),VERTISOL PELICO,0.25139330705498164,rocas_sedimentarias
1971-9-14,1462254,-100.28645836654223,20.304334196872105,0,12,32.0,2.0,13.0,6.1,46.0,22.0,POINT (-100.28645836654223 20.3043341968721),FEOZEM LUVICO,2.164137522379557,rocas_sedimentarias
1971-9-2,1253954,-100.18084096048872,21.07354386889436,0,26,14.0,2.0,7.0,5.8,76.0,10.0,POINT (-100.18084096048872 21.073543868894358),FEOZEM HAPLICO,2.118933618068695,rocas_sedimentarias
1971-9-27,1323316,-101.29577208386158,21.458530188254315,0,20,22.0,2.0,15.0,6.1,44.0,34.0,POINT (-101.29577208386158 21.458530188254315),FEOZEM HAPLICO,6.707535266874873,rocas_igneas
1971-9-27,1323316,-101.29577208386158,21.458530188254315,0,20,22.0,2.0,15.0,6.1,44.0,34.0,POINT (-101.29577208386158 21.458530188254315),FEOZEM HAPLICO,6.707535266874873,rocas_igneas
1971-9-28,1149449,-101.29585055254616,21.171878657917283,0,10,26.0,2.0,10.0,6.7,48.0,26.0,POINT (-101.29585055254616 21.17187865791728),LUVISOL CROMICO,3.1426155090332033,rocas_igneas
1971-9-28,1149449,-101.29585055254616,21.171878657917283,10,30,50.0,2.0,3.0,7.0,34.0,16.0,POINT (-101.29585055254616 21.17187865791728),LUVISOL CROMICO,3.1426155090332033,rocas_igneas
1971-9-28,1636255,-101.22118994652436,21.17491017319906,0,10,16.0,2.0,30.0,5.9,52.0,32.0,POINT (-101.22118994652436 21.17491017319906),LUVISOL CROMICO,1.8873050808906555,rocas_igneas
1971-9-3,1462239,-100.1776798940112,21.202785221988837,0,28,12.0,2.0,7.0,6.3,74.0,14.0,POINT (-100.1776798940112 21.202785221988833),FEOZEM HAPLICO,6.033762454986572,rocas_igneas
1971-9-7,1219048,-105.51318704796154,22.77606285283608,0,27,22.0,2.0,16.0,4.9,46.0,32.0,POINT (-105.51318704796154 22.776062852836084),REGOSOL EUTRICO,4.187755584716797,rocas_sedimentarias
1972-1-14,1496848,-102.290280751789,20.28411213866615,0,10,26.0,6.8,14.0,7.1,36.0,38.0,POINT (-102.290280751789 20.28411213866615),VERTISOL PELICO,0.18692692133489502,rocas_sedimentarias
1972-1-14,1496848,-102.290280751789,20.28411213866615,10,24,52.0,30.8,4.0,8.0,28.0,20.0,POINT (-102.290280751789 20.28411213866615),VERTISOL PELICO,0.18692692133489502,rocas_sedimentarias
1972-1-16,1149342,-103.97153272528644,20.22878879684959,0,18,28.0,2.0,16.0,6.6,34.0,38.0,POINT (-103.97153272528644 20.22878879684959),LUVISOL CROMICO,2.118431078063117,rocas_igneas
1972-1-24,1670787,-102.06536570520092,20.058427678746437,0,30,52.0,2.0,12.0,7.8,32.0,16.0,POINT (-102.06536570520092 20.058427678746433),VERTISOL CROMICO,0.2864765226842927,rocas_igneas
1972-10-20,1636005,-99.21449212738136,18.35586024923349,0,22,24.0,1.0,16.0,6.7,56.0,20.0,POINT (-99.21449212738136 18.35586024923349),FEOZEM LUVICO,5.948374271392822,rocas_igneas
1972-11-24,1461990,-99.73631683756388,18.535416685357717,0,9,26.0,1.0,67.0,7.1,34.0,40.0,POINT (-99.73631683756388 18.535416685357717),LUVISOL CROMICO,5.048144578933716,rocas_sedimentarias
1972-11-25,1496677,-99.79550530365556,18.700411187669047,0,30,60.0,1.0,10.0,5.6,18.0,22.0,POINT (-99.79550530365556 18.700411187669047),CAMBISOL VERTICO,6.9057793617252266,rocas_igneas
1972-2-16,1149458,-101.72623928891753,20.44261207929421,0,30,34.0,2.0,15.0,6.4,42.0,24.0,POINT (-101.72623928891753 20.442612079294204),FEOZEM HAPLICO,4.758801778157552,rocas_sedimentarias
1972-2-22,1636174,-102.11118128452031,20.65226937606449,0,13,38.0,2.0,12.0,5.2,40.0,22.0,POINT (-102.11118128452033 20.652269376064492),FEOZEM HAPLICO,1.9593036066402088,rocas_sedimentarias
1972-3-1,1149341,-103.078326601825,20.015855248108146,0,10,36.0,2.0,29.0,5.8,44.0,20.0,POINT (-103.078326601825 20.015855248108146),LUVISOL VERTICO,4.850257873535156,rocas_sedimentarias
1972-3-1,1670786,-103.61697296997136,20.002779323845967,0,22,32.0,2.0,21.0,7.7,32.0,36.0,POINT (-103.61697296997136 20.002779323845967),FEOZEM HAPLICO,4.9896697998046875,rocas_igneas
1972-3-13,1427587,-103.3545766713106,20.465317031831635,0,22,24.0,2.0,12.0,6.4,44.0,32.0,POINT (-103.35457667131061 20.465317031831635),VERTISOL PELICO,1.2249132990837097,rocas_igneas
1972-3-14,1496847,-103.59433947252631,20.344093074581195,0,9,32.0,15.4,12.0,9.6,50.0,18.0,POINT (-103.59433947252631 20.344093074581192),SOLONCHAK GLEYICO,0.1719766661731733,rocas_sedimentarias
1972-3-15,1184238,-103.15687769973744,20.12236838420285,0,22,22.0,2.0,12.0,6.5,68.0,10.0,POINT (-103.15687769973744 20.122368384202847),FEOZEM HAPLICO,4.416104793548584,rocas_igneas
1972-3-15,1566490,-103.19129229783832,20.94196474388357,0,22,36.0,2.0,7.0,5.6,36.0,28.0,POINT (-103.19129229783832 20.94196474388357),FEOZEM HAPLICO,2.055370467049735,rocas_igneas
1972-3-17,1392827,-100.25842578568547,21.69348209663767,0,15,32.0,2.0,8.0,5.2,32.0,36.0,POINT (-100.25842578568547 21.693482096637666),LITOSOL,4.154640674590587,rocas_sedimentarias
1972-3-21,1253868,-103.75961084525362,20.75729551374217,0,25,20.0,1.9,9.0,5.6,56.0,24.0,POINT (-103.75961084525362 20.75729551374217),FEOZEM HAPLICO,0.26411861181259155,rocas_igneas
1972-3-7,1566587,-101.54314544966078,20.04009710924677,0,18,26.0,2.0,16.0,6.0,48.0,26.0,POINT (-101.54314544966078 20.040097109246773),VERTISOL CROMICO,5.94211483001709,rocas_igneas
1972-6-13,1427614,-105.09742923214192,22.611624400738112,0,15,30.0,2.0,14.0,6.4,40.0,30.0,POINT (-105.09742923214192 22.611624400738112),CAMBISOL EUTRICO,11.7083158493042,rocas_sedimentarias
1972-7-10,1462161,-104.7202228338941,23.058294324461933,0,25,36.0,2.0,13.0,4.9,36.0,28.0,POINT (-104.7202228338941 23.05829432446193),REGOSOL EUTRICO,17.732322692859007,rocas_sedimentarias
1972-7-17,1531662,-103.8912359578984,20.41668069273081,0,30,38.0,2.0,12.0,7.1,46.0,16.0,POINT (-103.8912359578984 20.41668069273081),VERTISOL PELICO,0.29597929167042,rocas_igneas
1972-7-18,1219030,-103.79452556419798,20.71417761712624,0,8,24.0,2.0,26.0,6.4,54.0,22.0,POINT (-103.79452556419798 20.71417761712624),FEOZEM HAPLICO,2.9750506877907106,rocas_igneas
1972-7-18,1219030,-103.79452556419798,20.71417761712624,8,21,32.0,2.0,14.0,6.3,44.0,24.0,POINT (-103.79452556419798 20.71417761712624),FEOZEM HAPLICO,2.9750506877907106,rocas_igneas
1972-7-27,1323228,-105.09357593927628,23.5343867768974,0,12,32.0,2.0,7.0,6.1,32.0,36.0,POINT (-105.09357593927629 23.534386776897392),REGOSOL EUTRICO,4.318996747334798,rocas_sedimentarias
1972-8-6,1427598,-105.17774556830555,23.20719492760133,0,30,32.0,6.2,9.0,6.0,32.0,36.0,POINT (-105.17774556830555 23.207194927601325),REGOSOL EUTRICO,5.952724456787109,rocas_sedimentarias
1973-3-1,1462155,-102.91530390901676,20.561328239844816,0,12,40.0,2.0,26.0,5.8,32.0,28.0,POINT (-102.91530390901677 20.56132823984482),LUVISOL FERRICO,5.012327671049568,rocas_sedimentarias
1973-3-21,1288639,-103.537891495228,20.79350673539424,0,20,22.0,2.0,11.0,5.5,52.0,26.0,POINT (-103.53789149522801 20.79350673539423),REGOSOL EUTRICO,3.6925661563865995,rocas_igneas
1973-3-29,1219029,-102.79355410076084,20.924661871024096,0,27,32.0,2.0,24.0,5.9,30.0,38.0,POINT (-102.79355410076084 20.924661871024096),LUVISOL FERRICO,8.040578365325928,rocas_sedimentarias
1973-3-30,1531660,-102.91261830655904,20.75862749038564,0,15,46.0,2.0,15.0,5.4,26.0,28.0,POINT (-102.91261830655904 20.758627490385642),LUVISOL FERRICO,1.5881932973861694,rocas_sedimentarias
1973-8-7,1288883,-103.79035631712075,26.936478541880717,0,13,8.0,2.0,0.0,8.8,82.0,10.0,POINT (-103.79035631712075 26.936478541880717),REGOSOL EUTRICO,0.19606316349533537,rocas_sedimentarias
1973-8-7,1288883,-103.79035631712075,26.936478541880717,13,29,10.0,2.0,2.0,8.8,86.0,4.0,POINT (-103.79035631712075 26.936478541880717),REGOSOL EUTRICO,0.19606316349533537,rocas_sedimentarias
1973-9-9,1531661,-102.15218656068888,20.74186872596282,0,23,22.0,2.0,15.0,5.5,48.0,30.0,POINT (-102.15218656068888 20.741868725962817),LUVISOL FERRICO,0.9805374778807163,rocas_sedimentarias
1974-12-5,1219031,-103.11428043090838,20.561340985976084,0,30,36.0,2.0,9.0,6.8,44.0,20.0,POINT (-103.11428043090838 20.56134098597608),FEOZEM HAPLICO,1.0716720521450043,rocas_sedimentarias
1975-1-15,1496624,-105.39502235220046,19.98482561734269,0,20,10.0,1.0,11.0,7.2,72.0,18.0,POINT (-105.39502235220046 19.984825617342683),VERTISOL CROMICO,0.2647173245292363,rocas_sedimentarias
1975-4-22,1392765,-105.44919645691884,23.323586806584892,0,8,28.0,2.0,33.0,5.0,42.0,30.0,POINT (-105.44919645691886 23.323586806584892),REGOSOL EUTRICO,12.325697898864746,rocas_sedimentarias
1975-4-29,1497136,-103.63654674655916,26.64885980996076,0,13,20.0,2.0,12.0,8.2,52.0,28.0,POINT (-103.63654674655916 26.64885980996076),XEROSOL HAPLICO,0.8164139855653048,rocas_sedimentarias
1975-9-28,1288439,-104.53203835083646,19.48698857116281,0,22,44.0,1.0,23.0,6.3,28.0,28.0,POINT (-104.53203835083646 19.486988571162804),REGOSOL EUTRICO,9.365538597106934,rocas_igneas
1975-9-6,1288485,-99.08577938183986,18.67327519799466,0,26,32.0,1.0,36.0,7.8,36.0,32.0,POINT (-99.08577938183986 18.673275197994656),CASTAÑOZEM CALCICO,3.6794169545173645,rocas_sedimentarias
1977-11-9,1462156,-102.39654328039931,20.706913002307225,0,20,54.0,2.0,15.0,5.8,28.0,18.0,POINT (-102.39654328039931 20.70691300230722),LUVISOL FERRICO,0.9372088378858736,rocas_sedimentarias
1979-3-28,1184323,-98.31300097609416,22.26219298826897,0,25,58.0,2.0,8.0,8.6,28.0,14.0,POINT (-98.31300097609416 22.26219298826897),VERTISOL PELICO,0.2427731433811663,rocas_sedimentarias
1979-3-29,1323310,-98.03558860702452,22.27920870107845,0,18,26.0,2.5,48.0,8.0,30.0,44.0,POINT (-98.03558860702452 22.27920870107845),FEOZEM CALCARICO,0.8057493766148885,rocas_sedimentarias
1979-4-1,1531745,-98.1297088919694,22.532009140592304,0,19,16.0,2.0,28.0,8.3,64.0,20.0,POINT (-98.1297088919694 22.5320091405923),CHERNOZEM CALCICO (calcarico),4.561182498931885,rocas_igneas
1979-4-4,1184317,-98.01630265935378,22.9870665510349,0,19,28.0,2.0,41.0,6.2,24.0,48.0,POINT (-98.01630265935378 22.9870665510349),REGOSOL EUTRICO,2.9606813192367554,rocas_igneas
1979-4-5,1149431,-98.08265496542384,22.64326329895111,0,17,46.0,2.0,20.0,7.6,34.0,20.0,POINT (-98.08265496542384 22.64326329895111),VERTISOL PELICO,0.2427731433811663,rocas_igneas
1979-6-10,1149430,-98.40099008911508,22.741994983348604,0,27,50.0,3.0,19.0,7.9,28.0,22.0,POINT (-98.4009900891151 22.741994983348608),VERTISOL PELICO,0.2427731433811663,rocas_igneas
1979-6-11,1496946,-98.5460052907404,22.530093045052443,0,17,26.0,2.0,14.0,7.9,32.0,42.0,POINT (-98.5460052907404 22.53009304505244),CAMBISOL CALCICO (calcarico),0.2427731433811663,rocas_sedimentarias
1979-6-11,1496946,-98.5460052907404,22.530093045052443,17,30,28.0,2.0,14.0,7.8,44.0,28.0,POINT (-98.5460052907404 22.53009304505244),CAMBISOL CALCICO (calcarico),0.2427731433811663,rocas_sedimentarias
1979-6-11,1636537,-98.61914446649024,24.79457102511876,0,28,34.0,3.0,17.0,7.8,58.0,8.0,POINT (-98.61914446649024 24.79457102511876),VERTISOL PELICO,0.8835572879176042,rocas_igneas
1979-6-14,1184325,-98.76569279557027,22.094402049571112,0,20,56.0,2.0,29.0,7.7,22.0,22.0,POINT (-98.76569279557027 22.094402049571112),VERTISOL CROMICO,0.5635564071791512,rocas_sedimentarias
1979-6-14,1358121,-98.85995685683056,22.27614504059923,0,18,42.0,2.0,22.0,8.0,28.0,30.0,POINT (-98.85995685683056 22.276145040599236),RENDZINA,0.7476056683808565,rocas_sedimentarias
1979-6-14,1462495,-99.8443940802021,24.94274817830734,0,10,54.0,1.0,12.0,7.6,16.0,30.0,POINT (-99.8443940802021 24.942748178307344),RENDZINA,0.8501904132048169,rocas_sedimentarias
1979-6-15,1219425,-99.52447656909897,24.93675181614607,0,20,40.0,2.0,21.0,7.7,28.0,32.0,POINT (-99.52447656909897 24.93675181614607),REGOSOL CALCARICO,0.22719857468552004,rocas_sedimentarias
1979-6-15,1289003,-99.68022206552487,24.77385199995109,0,15,36.0,2.0,19.0,7.0,46.0,18.0,POINT (-99.68022206552487 24.77385199995109),LUVISOL CROMICO,0.8736929033180657,rocas_sedimentarias
1979-6-15,1289003,-99.68022206552487,24.77385199995109,15,30,38.0,2.0,15.0,7.0,42.0,20.0,POINT (-99.68022206552487 24.77385199995109),LUVISOL CROMICO,0.8736929033180657,rocas_sedimentarias
1979-6-16,1358431,-98.48109652562717,24.91703015068917,0,25,28.0,2.0,23.0,7.9,44.0,28.0,POINT (-98.48109652562717 24.91703015068917),RENDZINA,0.8835572879176042,rocas_sedimentarias
1979-6-16,1393127,-116.28166514161911,31.90595801557396,0,22,10.0,2.0,1.0,6.8,70.0,20.0,POINT (-116.28166514161911 31.905958015573965),PLANOSOL EUTRICO,0.3336967647577939,rocas_sedimentarias
1979-6-16,1393127,-116.28166514161911,31.90595801557396,22,27,8.0,2.0,1.0,6.9,72.0,20.0,POINT (-116.28166514161911 31.905958015573965),PLANOSOL EUTRICO,0.3336967647577939,rocas_sedimentarias
1979-6-16,1496953,-98.45130979382816,22.17309470157,0,20,52.0,7.5,16.0,7.9,26.0,22.0,POINT (-98.45130979382816 22.173094701569994),VERTISOL PELICO,0.2427731433811663,rocas_sedimentarias
1979-6-17,1532032,-116.54562954309792,31.55887779776359,0,20,22.0,2.0,11.0,7.0,56.0,22.0,POINT (-116.54562954309793 31.558877797763596),LITOSOL,2.6598758697509766,rocas_sedimentarias
1979-6-17,1532032,-116.54562954309792,31.55887779776359,0,20,22.0,2.0,11.0,7.0,56.0,22.0,POINT (-116.54562954309793 31.558877797763596),LITOSOL,2.6598758697509766,rocas_sedimentarias
1979-6-17,1532032,-116.54562954309792,31.55887779776359,0,20,22.0,2.0,11.0,7.0,56.0,22.0,POINT (-116.54562954309793 31.558877797763596),LITOSOL,2.6598758697509766,rocas_sedimentarias
1979-6-17,1532032,-116.54562954309792,31.55887779776359,0,20,22.0,2.0,11.0,7.0,56.0,22.0,POINT (-116.54562954309793 31.558877797763596),LITOSOL,2.6598758697509766,rocas_sedimentarias
1979-6-17,1532032,-116.54562954309792,31.55887779776359,0,20,22.0,2.0,11.0,7.0,56.0,22.0,POINT (-116.54562954309793 31.558877797763596),LITOSOL,2.6598758697509766,rocas_sedimentarias
1979-6-17,1566838,-116.30375052816808,31.864094709922043,0,9,8.0,2.0,3.0,6.7,66.0,26.0,POINT (-116.30375052816808 31.864094709922046),LITOSOL,2.9940472841262817,rocas_sedimentarias
1979-6-18,1323622,-116.51215363259304,31.427630904184767,0,20,20.0,3.5,9.0,7.1,54.0,26.0,POINT (-116.51215363259303 31.427630904184767),VERTISOL CROMICO,4.159933567047119,rocas_sedimentarias
1979-6-18,1323622,-116.51215363259304,31.427630904184767,0,20,20.0,3.5,9.0,7.1,54.0,26.0,POINT (-116.51215363259303 31.427630904184767),VERTISOL CROMICO,4.159933567047119,rocas_sedimentarias
1979-6-18,1427987,-116.03807295088804,31.27439051931944,0,16,8.0,2.5,4.0,6.0,68.0,24.0,POINT (-116.03807295088804 31.274390519319443),FLUVISOL EUTRICO,2.8820142269134523,rocas_sedimentarias
1979-6-6,1184587,-98.63853375235644,24.512324473431264,0,20,38.0,2.5,129.0,7.4,30.0,32.0,POINT (-98.63853375235644 24.512324473431256),RENDZINA,4.598140716551848,rocas_sedimentarias
1979-6-8,1671138,-98.97263022380176,24.564002451259043,0,23,12.0,2.0,8.0,8.1,80.0,8.0,POINT (-98.97263022380176 24.564002451259043),RENDZINA,1.8230454054745762,rocas_igneas
1979-6-9,1184586,-98.16154798938372,24.627831921071163,0,22,30.0,2.0,11.0,8.1,48.0,22.0,POINT (-98.16154798938372 24.627831921071163),XEROSOL CALCICO,1.500598430633545,rocas_igneas
1979-6-9,1462229,-98.82666996090532,22.99317380752054,0,25,18.0,2.0,14.0,7.9,60.0,22.0,POINT (-98.82666996090532 22.993173807520538),LITOSOL,0.8849418265745044,rocas_igneas
1979-6-9,1497253,-98.19864983333574,24.79091032655929,0,22,24.0,2.0,15.0,7.9,30.0,46.0,POINT (-98.19864983333574 24.79091032655929),CASTAÑOZEM CALCICO,0.8835572879176042,rocas_igneas
1979-7-17,1358444,-116.15294923801974,30.95743917965255,0,16,13.0,0.2,14.0,7.3,55.0,32.0,POINT (-116.15294923801974 30.95743917965254),PLANOSOL EUTRICO,1.0480302572250366,rocas_metamorficas
1979-7-17,1462515,-115.87188322138506,30.87809794671441,0,11,12.0,2.0,9.0,6.4,62.0,26.0,POINT (-115.87188322138506 30.878097946714405),PLANOSOL EUTRICO,1.0402749702334404,rocas_metamorficas
1979-7-17,1462515,-115.87188322138506,30.87809794671441,11,19,14.0,2.0,2.0,6.8,58.0,28.0,POINT (-115.87188322138506 30.878097946714405),PLANOSOL EUTRICO,1.0402749702334404,rocas_metamorficas
1979-7-19,1566854,-115.89771480452325,30.691904149248185,0,21,14.0,2.0,7.0,6.5,62.0,24.0,POINT (-115.89771480452325 30.691904149248185),REGOSOL EUTRICO,3.0753229988945856,rocas_sedimentarias
1979-7-20,1427996,-115.6030729173988,30.606690360710573,0,12,24.0,2.0,5.0,7.1,36.0,40.0,POINT (-115.6030729173988 30.60669036071057),VERTISOL CROMICO,5.536552429200459,rocas_sedimentarias
1979-7-21,1358452,-112.49160085090983,31.57012536191717,0,18,12.0,2.0,1.0,8.2,64.0,24.0,POINT (-112.49160085090983 31.57012536191716),YERMOSOL HAPLICO,0.33709969940182144,rocas_igneas
1979-7-21,1358452,-112.49160085090983,31.57012536191717,0,18,12.0,2.0,1.0,8.2,64.0,24.0,POINT (-112.49160085090983 31.57012536191716),YERMOSOL HAPLICO,0.33709969940182144,rocas_igneas
1979-7-21,1427997,-115.93750234193269,30.57445436952712,0,19,10.0,2.0,8.0,7.6,72.0,18.0,POINT (-115.93750234193269 30.57445436952713),XEROSOL LUVICO,0.20612792641769687,rocas_sedimentarias
1979-7-21,1428009,-113.25457601778224,31.76607102849468,0,29,6.0,2.0,1.0,8.3,90.0,4.0,POINT (-113.25457601778224 31.76607102849467),YERMOSOL CALCICO,0.20737636128098305,rocas_sedimentarias
1979-7-21,1428009,-113.25457601778224,31.76607102849468,0,29,6.0,2.0,1.0,8.3,90.0,4.0,POINT (-113.25457601778224 31.76607102849467),YERMOSOL CALCICO,0.20737636128098305,rocas_sedimentarias
1979-7-21,1428009,-113.25457601778224,31.76607102849468,0,29,6.0,2.0,1.0,8.3,90.0,4.0,POINT (-113.25457601778224 31.76607102849467),YERMOSOL CALCICO,0.20737636128098305,rocas_sedimentarias
1979-7-21,1428010,-113.00426961748208,31.65370148788089,0,12,4.0,2.0,7.0,7.8,76.0,20.0,POINT (-113.0042696174821 31.653701487880888),YERMOSOL CALCICO,0.37138946242829696,rocas_sedimentarias
1979-7-21,1428010,-113.00426961748208,31.65370148788089,0,12,4.0,2.0,7.0,7.8,76.0,20.0,POINT (-113.0042696174821 31.653701487880888),YERMOSOL CALCICO,0.37138946242829696,rocas_sedimentarias
1979-7-21,1428010,-113.00426961748208,31.65370148788089,0,12,4.0,2.0,7.0,7.8,76.0,20.0,POINT (-113.0042696174821 31.653701487880888),YERMOSOL CALCICO,0.37138946242829696,rocas_sedimentarias
1979-7-21,1428010,-113.00426961748208,31.65370148788089,12,24,4.0,2.0,1.0,8.2,78.0,18.0,POINT (-113.0042696174821 31.653701487880888),YERMOSOL CALCICO,0.37138946242829696,rocas_sedimentarias
1979-7-21,1428010,-113.00426961748208,31.65370148788089,12,24,4.0,2.0,1.0,8.2,78.0,18.0,POINT (-113.0042696174821 31.653701487880888),YERMOSOL CALCICO,0.37138946242829696,rocas_sedimentarias
1979-7-21,1428010,-113.00426961748208,31.65370148788089,12,24,4.0,2.0,1.0,8.2,78.0,18.0,POINT (-113.0042696174821 31.653701487880888),YERMOSOL CALCICO,0.37138946242829696,rocas_sedimentarias
1979-7-21,1462524,-112.23697226573684,31.59203357295814,0,16,16.0,2.0,1.0,8.3,58.0,26.0,POINT (-112.23697226573685 31.59203357295814),YERMOSOL LUVICO,0.7975628679081544,rocas_sedimentarias
1979-7-21,1462524,-112.23697226573684,31.59203357295814,0,16,16.0,2.0,1.0,8.3,58.0,26.0,POINT (-112.23697226573685 31.59203357295814),YERMOSOL LUVICO,0.7975628679081544,rocas_sedimentarias
1979-7-21,1462524,-112.23697226573684,31.59203357295814,0,16,16.0,2.0,1.0,8.3,58.0,26.0,POINT (-112.23697226573685 31.59203357295814),YERMOSOL LUVICO,0.7975628679081544,rocas_sedimentarias
1979-7-21,1462524,-112.23697226573684,31.59203357295814,0,16,16.0,2.0,1.0,8.3,58.0,26.0,POINT (-112.23697226573685 31.59203357295814),YERMOSOL LUVICO,0.7975628679081544,rocas_sedimentarias
1979-7-21,1462524,-112.23697226573684,31.59203357295814,0,16,16.0,2.0,1.0,8.3,58.0,26.0,POINT (-112.23697226573685 31.59203357295814),YERMOSOL LUVICO,0.7975628679081544,rocas_sedimentarias
1979-7-21,1601736,-114.69103060503502,30.580774405152813,0,22,8.0,2.0,1.0,8.2,66.0,26.0,POINT (-114.69103060503502 30.58077440515281),FLUVISOL EUTRICO,1.0124894163879266,rocas_sedimentarias
1979-7-21,1601736,-114.69103060503502,30.580774405152813,0,22,8.0,2.0,1.0,8.2,66.0,26.0,POINT (-114.69103060503502 30.58077440515281),FLUVISOL EUTRICO,1.0124894163879266,rocas_sedimentarias
1979-7-22,1393160,-113.20944502774456,31.970809350016346,0,30,10.0,10.0,1.0,8.6,68.0,22.0,POINT (-113.20944502774456 31.970809350016356),REGOSOL CALCARICO,0.8138591194040464,rocas_sedimentarias
1979-7-22,1393160,-113.20944502774456,31.970809350016346,0,30,10.0,10.0,1.0,8.6,68.0,22.0,POINT (-113.20944502774456 31.970809350016356),REGOSOL CALCARICO,0.8138591194040464,rocas_sedimentarias
1979-7-22,1393160,-113.20944502774456,31.970809350016346,0,30,10.0,10.0,1.0,8.6,68.0,22.0,POINT (-113.20944502774456 31.970809350016356),REGOSOL CALCARICO,0.8138591194040464,rocas_sedimentarias
