date,profile_id,longitude,latitude,upper_depth,lower_depth,clay,phaq,sand,silt,tceq
2004-8-12,1531574,-95.99007358727313,17.190114109153782,0,10,35.0,4.6,30.0,35.0,0.0
2004-8-12,1531574,-95.99007358727313,17.190114109153782,10,27,35.0,4.9,30.0,35.0,0.0
2004-8-12,1566428,-91.58099252632812,17.65620170488036,0,14,7.0,6.2,84.0,9.0,0.0
2004-8-12,1566428,-91.58099252632812,17.65620170488036,14,29,4.0,5.5,84.0,12.0,0.0
2004-8-13,1323159,-91.00091993544878,17.31877314387144,0,26,43.0,6.4,28.0,29.0,0.0
2004-8-13,1392685,-95.93927190475989,17.617889758609305,0,4,6.0,6.3,11.0,83.0,0.0
2004-8-13,1392685,-95.93927190475989,17.617889758609305,4,22,4.0,6.7,9.0,87.0,0.0
2004-8-14,1218962,-91.11542577605577,17.453477978985422,0,18,72.0,6.7,21.0,7.0,0.0
2004-8-14,1392686,-95.76846991354624,17.862977666153398,0,5,35.0,5.9,30.0,35.0,0.0
2004-8-14,1392686,-95.76846991354624,17.862977666153398,5,21,35.0,5.5,30.0,35.0,0.0
2004-8-14,1392686,-95.76846991354624,17.862977666153398,21,29,35.0,5.7,45.0,20.0,0.0
2004-8-15,1496766,-95.1500718387363,17.514503403871863,0,5,15.0,5.4,71.0,14.0,0.0
2004-8-15,1496766,-95.1500718387363,17.514503403871863,5,30,17.0,5.5,77.0,6.0,0.0
2004-8-16,1601265,-95.02747137350016,17.33951240713775,0,14,20.0,5.7,60.0,20.0,0.0
2004-8-16,1601265,-95.02747137350016,17.33951240713775,14,27,20.0,5.5,70.0,10.0,0.0
2004-8-17,1531575,-94.9691715319898,17.52620431971701,0,6,36.0,6.2,33.0,31.0,0.0
2004-8-17,1531575,-94.9691715319898,17.52620431971701,6,17,45.0,6.3,29.0,26.0,0.0
2004-8-18,1149247,-94.73137061660447,17.62820110044246,0,16,21.0,5.5,59.0,20.0,0.0
2004-8-18,1184305,-98.5185862168756,23.811549556032258,0,28,64.0,7.9,22.0,14.0,96.0
2004-8-18,1393152,-114.22940875945407,29.286074070398584,0,10,10.0,8.2,74.0,16.0,67.0
2004-8-18,1393152,-114.22940875945407,29.286074070398584,10,20,10.0,8.4,74.0,16.0,98.0
2004-8-18,1393152,-114.22940875945407,29.286074070398584,20,30,6.0,8.4,84.0,10.0,65.0
2004-8-19,1601266,-94.29596582021168,17.881589714979224,0,7,19.0,5.4,69.0,12.0,0.0
2004-8-19,1601266,-94.29596582021168,17.881589714979224,7,22,35.0,5.1,50.0,15.0,0.0
2004-8-19,1636566,-114.14177324759682,29.257754458855715,0,17,6.0,8.4,82.0,12.0,35.0
2004-8-20,1288558,-94.34626796130611,17.671100637479636,0,12,28.0,6.1,43.0,29.0,0.0
2004-8-20,1427662,-98.33355050648218,23.93679596951343,0,7,48.0,8.4,20.0,32.0,144.0
2004-8-20,1427662,-98.33355050648218,23.93679596951343,7,28,54.0,8.5,14.0,32.0,156.0
2004-8-21,1601267,-95.24807085593802,17.77118934255262,0,14,3.0,5.7,85.0,12.0,0.0
2004-8-21,1636238,-98.03360907463575,23.864605840960422,0,5,18.0,8.3,16.0,66.0,420.0
2004-8-21,1636238,-98.03360907463575,23.864605840960422,5,19,20.0,8.5,18.0,62.0,456.0
2004-8-22,1149248,-94.09296539213909,17.619803345773605,0,20,23.0,5.4,61.0,16.0,0.0
2004-8-22,1218950,-94.1316632369033,17.15562320586694,0,3,65.0,6.8,18.0,17.0,0.0
2004-8-22,1218950,-94.1316632369033,17.15562320586694,3,15,70.0,6.9,13.0,17.0,0.0
2004-8-22,1218950,-94.1316632369033,17.15562320586694,15,26,57.0,6.7,18.0,25.0,0.0
2004-8-22,1323634,-114.54291770382102,29.559388387632904,0,15,40.0,9.0,32.0,28.0,93.0
2004-8-22,1323634,-114.54291770382102,29.559388387632904,15,25,42.0,8.7,32.0,26.0,91.0
2004-8-23,1219453,-114.87391044057811,29.884222433559117,0,12,12.0,8.4,80.0,8.0,210.0
2004-8-24,1427663,-98.0503175678461,23.6491214883281,0,18,42.0,8.4,26.0,32.0,228.0
2004-8-24,1428007,-115.54679558532861,29.884441150622145,0,20,26.0,8.6,34.0,40.0,45.0
2004-8-24,1428132,-101.23263562512152,28.097078009588042,0,19,32.0,7.9,58.0,10.0,466.0
2004-8-24,1566864,-114.56913965280948,29.997339466810782,0,10,12.0,8.1,70.0,18.0,100.0
2004-8-25,1184150,-94.17174296084575,17.381354978710213,0,18,31.0,5.7,48.0,21.0,0.0
2004-8-25,1358606,-100.13843278232382,28.08482863934379,0,18,25.0,8.4,66.0,9.0,152.0
2004-8-25,1671313,-100.24427177458168,28.187323578383015,0,26,18.0,8.1,70.0,12.0,190.0
2004-8-27,1428133,-101.07626801426531,28.987564796171913,0,9,34.0,8.1,48.0,18.0,428.0
2004-8-28,1253932,-98.75148769423463,23.002087181479116,0,19,51.0,8.4,20.0,29.0,228.0
2004-8-30,1219596,-101.12681244316148,28.731753989915873,0,19,32.0,8.1,56.0,12.0,428.0
2004-8-30,1358608,-100.746805125478,28.72618425031828,0,8,26.0,8.1,64.0,10.0,665.0
2004-8-30,1358608,-100.746805125478,28.72618425031828,8,25,26.0,8.2,66.0,8.0,713.0
2004-8-31,1428134,-101.1179159454019,28.527601697042225,0,24,24.0,8.2,72.0,4.0,760.0
2004-8-31,1670854,-99.02371367629998,23.171133605228647,0,16,61.0,6.3,18.0,21.0,0.0
2004-9-1,1323783,-100.89374430079205,28.492321598668116,0,18,24.0,8.3,66.0,10.0,665.0
2004-9-1,1531728,-98.90577295588452,23.75613495579122,0,17,22.0,8.4,58.0,20.0,420.0
2004-9-1,1636741,-100.73929418213551,28.409545569792026,0,15,24.0,8.4,60.0,16.0,598.0
2004-9-1,1636741,-100.73929418213551,28.409545569792026,15,29,26.0,8.4,64.0,10.0,570.0
2004-9-10,1531890,-107.42631924545518,26.948788149503326,0,12,8.0,5.9,76.0,16.0,0.0
2004-9-10,1601741,-114.63788472671091,30.074245882388006,0,17,14.0,8.6,72.0,14.0,233.0
2004-9-10,1636412,-107.38521112739481,26.88240545366231,0,14,14.0,6.4,64.0,22.0,0.0
2004-9-10,1636412,-107.38521112739481,26.88240545366231,14,30,12.0,6.4,62.0,26.0,0.0
2004-9-13,1184474,-107.08659148695853,26.8479664185681,0,23,34.0,5.1,38.0,28.0,0.0
2004-9-13,1531891,-106.80631664946839,26.864915199169648,0,23,14.0,5.5,58.0,28.0,0.0
2004-9-14,1289023,-115.57853787339057,30.988545805177246,0,20,4.0,6.5,86.0,10.0,0.0
2004-9-14,1531892,-106.36491081085961,26.934359878669596,0,18,16.0,6.7,68.0,16.0,0.0
2004-9-16,1254273,-115.56513440904753,30.97584843915762,0,9,2.0,6.9,90.0,8.0,0.0
2004-9-16,1323466,-106.15157811951173,26.72825623619999,0,8,14.0,6.5,64.0,22.0,0.0
2004-9-16,1358293,-106.28519517077086,26.59020352251384,0,9,36.0,5.9,28.0,36.0,0.0
2004-9-17,1497126,-106.06713149115907,26.959911457730527,0,11,26.0,5.8,54.0,20.0,0.0
2004-9-18,1532042,-115.67243104727126,30.372788926762205,0,20,14.0,6.5,78.0,8.0,0.0
2004-9-2,1427664,-99.11195061550119,23.99207064211042,0,7,18.0,8.2,64.0,18.0,408.0
2004-9-2,1427664,-99.11195061550119,23.99207064211042,7,19,18.0,8.3,62.0,20.0,372.0
2004-9-2,1566852,-116.0996367454345,30.87189633982746,0,16,4.0,6.7,90.0,6.0,0.0
2004-9-2,1566852,-116.0996367454345,30.87189633982746,16,30,4.0,6.7,90.0,6.0,0.0
2004-9-2,1636568,-115.48704480595437,29.63419380151638,0,18,20.0,7.5,56.0,24.0,110.0
2004-9-20,1149599,-107.00910584096815,26.051049725723363,0,14,34.0,5.6,37.0,29.0,0.0
2004-9-20,1184475,-106.80910085389985,26.20049303166927,0,12,16.0,5.4,68.0,16.0,0.0
2004-9-20,1184475,-106.80910085389985,26.20049303166927,12,23,8.0,5.8,86.0,6.0,0.0
2004-9-20,1358294,-106.84521350057013,26.285490457754186,0,20,12.0,5.2,58.0,30.0,0.0
2004-9-20,1427502,-94.9318692620427,17.92518392608801,0,15,30.0,6.1,28.0,42.0,0.0
2004-9-20,1427502,-94.9318692620427,17.92518392608801,15,28,28.0,6.5,50.0,22.0,0.0
2004-9-21,1358295,-106.810494082029,26.076056036268376,0,13,38.0,5.3,24.0,38.0,0.0
2004-9-21,1358296,-106.53048126347652,26.08383138744081,0,14,30.0,5.3,46.0,24.0,0.0
2004-9-22,1254105,-106.47798204196158,26.37131982398462,0,10,10.0,4.9,66.0,24.0,0.0
2004-9-22,1358297,-106.54575359594874,26.572147704552684,0,23,24.0,5.2,38.0,38.0,0.0
2004-9-22,1392997,-106.64909623842696,26.524372731517225,0,13,26.0,5.4,42.0,32.0,0.0
2004-9-22,1392997,-106.64909623842696,26.524372731517225,13,25,30.0,5.2,44.0,26.0,0.0
2004-9-22,1671158,-115.55357637767533,30.1286538052051,0,20,16.0,7.0,72.0,12.0,0.0
2004-9-23,1392998,-107.11799856135399,26.244652311577866,0,18,20.0,5.3,48.0,32.0,0.0
2004-9-24,1566713,-107.48188856581382,26.337423193315697,0,21,42.0,5.9,52.0,6.0,0.0
2004-9-25,1392999,-107.98800975615602,26.435478622805363,0,20,26.0,5.6,50.0,24.0,0.0
2004-9-25,1566714,-107.8446770266879,26.494083533003487,0,20,26.0,5.3,28.0,46.0,0.0
2004-9-3,1462216,-99.27183518376239,23.769440055685774,0,16,8.0,5.5,74.0,18.0,0.0
2004-9-4,1219597,-101.61680874832048,28.257348030120493,0,11,33.0,8.2,52.0,15.0,570.0
2004-9-6,1219598,-100.60456238655641,28.092621680440843,0,21,28.0,8.3,62.0,10.0,380.0
2004-9-6,1358111,-99.39146377975337,23.42276346564779,0,5,10.0,8.5,66.0,24.0,684.0
2004-9-6,1393310,-100.64400884995253,28.202613148376287,0,11,18.0,8.3,70.0,12.0,380.0
2004-9-6,1393310,-100.64400884995253,28.202613148376287,11,25,34.0,8.3,59.0,7.0,380.0
2004-9-8,1496931,-99.95205644612889,23.579622036848157,0,14,14.0,8.6,62.0,24.0,528.0
2004-9-9,1288874,-107.1091004625757,26.909354745999718,0,10,24.0,4.4,50.0,26.0,0.0
2004-9-9,1288874,-107.1091004625757,26.909354745999718,10,30,20.0,5.6,62.0,18.0,0.0
2004-9-9,1497125,-107.07715684215361,26.70046923623333,0,8,60.0,6.5,20.0,20.0,0.0
2004-9-9,1497125,-107.07715684215361,26.70046923623333,8,25,46.0,6.6,26.0,28.0,0.0
2005-10-12,1427771,-111.50646035505162,24.517218600104208,0,9,18.0,9.5,60.0,22.0,307.0
2005-10-12,1427771,-111.50646035505162,24.517218600104208,9,20,12.0,8.7,72.0,16.0,337.0
2005-10-13,1149520,-111.1532340303686,24.74172541578449,0,13,3.0,9.2,75.0,22.0,310.0
2005-10-13,1323571,-100.04680816805995,26.72439398730864,0,15,20.0,7.9,55.0,25.0,128.0
2005-10-13,1392919,-111.22403765040335,24.47458439855369,0,15,11.0,9.3,70.0,19.0,288.0
2005-10-13,1462315,-111.21735440225412,24.644740309282398,0,14,12.0,9.3,61.0,27.0,310.0
2005-10-14,1288793,-111.278084029074,24.75188028064431,0,22,3.0,9.2,72.0,25.0,272.0
2005-10-14,1497047,-111.33969200677582,24.673688192663516,0,9,20.0,8.8,56.0,24.0,295.0
2005-10-15,1219211,-111.57038745953872,24.920934230580023,0,17,15.0,9.1,59.0,26.0,8.0
2005-10-16,1149595,-102.53375986170451,27.09253259080003,0,9,42.0,7.5,28.0,30.0,343.0
2005-10-16,1358283,-102.04210143280697,27.167534273997717,0,18,26.0,7.5,52.0,22.0,174.0
2005-10-17,1636342,-111.38564303146163,24.92455345899346,0,8,16.0,8.9,62.0,22.0,23.0
2005-10-17,1636342,-111.38564303146163,24.92455345899346,8,18,22.0,8.7,63.0,15.0,57.0
2005-10-18,1219212,-111.25100114325059,24.922183592139795,0,9,10.0,9.1,73.0,17.0,15.0
2005-10-18,1392988,-102.66710665146869,27.542519353444767,0,15,50.0,7.3,28.0,22.0,215.0
2005-10-18,1427837,-102.3671052408193,27.95918441919908,0,20,36.0,7.4,36.0,28.0,494.0
2005-10-3,1219325,-105.27822019530016,25.07663611816556,0,11,12.0,6.5,68.0,20.0,0.0
2005-10-3,1219325,-105.27822019530016,25.07663611816556,11,21,20.0,6.6,58.0,22.0,0.0
2005-10-3,1427959,-101.18396041218796,25.724799925711764,0,17,22.0,8.3,42.0,36.0,32.0
2005-10-4,1254226,-100.69266809536657,25.934950777413423,0,20,30.0,8.2,46.0,24.0,200.0
2005-10-4,1393101,-100.97462647181726,25.96231093048981,0,11,12.0,8.7,40.0,48.0,122.0
2005-10-5,1427877,-105.45781155679686,25.864300534816525,0,9,16.0,7.0,70.0,14.0,0.0
2005-10-5,1427877,-105.45781155679686,25.864300534816525,9,20,18.0,7.0,70.0,12.0,0.0
2005-10-5,1427960,-100.54918029364907,25.824606988098097,0,11,22.0,8.7,46.0,32.0,1000.0
2005-10-6,1184399,-111.3506991538508,24.505875432312425,0,17,14.0,9.3,70.0,16.0,352.0
2005-10-6,1184508,-104.87376590648236,25.893299403256105,0,15,48.0,6.8,28.0,24.0,0.0
2005-10-6,1184508,-104.87376590648236,25.893299403256105,15,24,46.0,6.8,34.0,20.0,0.0
2005-10-6,1254227,-100.39215136287248,25.911541965410738,0,10,31.0,7.9,35.0,34.0,620.0
2005-10-6,1462314,-111.15869028610048,24.444774602413528,0,25,30.0,9.2,20.0,50.0,363.0
2005-10-7,1427816,-109.99281025732859,24.039129811887484,0,27,10.0,8.7,76.0,14.0,28.0
2005-10-7,1636382,-109.89964072668292,24.028346194630934,0,17,6.0,7.7,80.0,14.0,5.0
2005-10-8,1427961,-100.33003826984866,25.8484559403024,0,26,20.0,8.5,50.0,30.0,235.0
2005-3-10,1392923,-110.11989419347236,27.72278129850653,0,10,8.0,9.0,54.0,38.0,60.0
2005-3-10,1392923,-110.11989419347236,27.72278129850653,10,22,10.0,7.4,58.0,32.0,78.0
2005-3-11,1323402,-110.48002945256673,27.702171750274587,0,15,14.0,7.9,25.0,61.0,18.0
2005-3-11,1323402,-110.48002945256673,27.702171750274587,15,25,14.0,7.4,29.0,57.0,23.0
2005-3-15,1393081,-99.57898374830982,26.068920098288444,0,19,22.0,8.5,48.0,30.0,226.0
2005-3-15,1566656,-110.49554010856224,27.931240005887123,0,10,32.0,8.2,44.0,24.0,64.0
2005-3-15,1566656,-110.49554010856224,27.931240005887123,10,23,44.0,7.7,48.0,8.0,69.0
2005-3-16,1427775,-110.69258302963104,27.938646841703548,0,15,44.0,9.2,30.0,26.0,87.0
2005-3-17,1392927,-110.86694512306917,27.937772009845208,0,15,12.0,4.8,75.0,13.0,0.0
2005-3-17,1636506,-99.61956433931022,26.271269937194905,0,30,38.0,8.3,36.0,26.0,218.0
2005-3-17,1636507,-99.7742280371938,26.414044714801243,0,30,50.0,8.5,26.0,24.0,222.0
2005-3-18,1184550,-99.99370221899754,26.65311475672485,0,25,33.0,8.2,51.0,16.0,525.0
2005-3-18,1670964,-111.0115665811106,27.97736771648323,0,15,8.0,6.5,63.0,29.0,0.0
2005-3-18,1670964,-111.0115665811106,27.97736771648323,15,25,6.0,6.4,67.0,27.0,0.0
2005-3-2,1392922,-110.01545300748091,27.15711865925776,0,3,5.0,8.6,46.0,49.0,37.0
2005-3-2,1392922,-110.01545300748091,27.15711865925776,3,16,37.0,8.5,40.0,23.0,46.0
2005-3-21,1288965,-99.29846293524363,26.338939574566265,0,15,16.0,6.9,74.0,10.0,0.0
2005-3-21,1462460,-99.20929902267727,26.393144167113206,0,25,24.0,8.6,70.0,6.0,48.0
2005-3-22,1566802,-99.21167192451873,26.11219103824974,0,10,23.0,8.4,57.0,20.0,148.0
2005-3-25,1184552,-98.17920243964734,26.009748057458296,0,26,25.0,8.6,53.0,22.0,96.0
2005-3-30,1427796,-112.86840975530527,26.900495439583402,0,10,16.0,9.4,52.0,32.0,73.0
2005-3-30,1566668,-112.84468816016432,26.855010038398405,0,7,12.0,8.6,60.0,28.0,95.0
2005-3-8,1288795,-110.21629542897378,27.353298776016548,0,20,10.0,7.5,38.0,52.0,41.0
2005-3-8,1601529,-110.02676870984213,27.417705826164568,0,25,38.0,8.6,29.0,33.0,37.0
2005-3-9,1254029,-110.01725633335245,27.676514122877137,0,15,32.0,8.9,44.0,24.0,32.0
2005-3-9,1636347,-110.11310800990283,27.63395792005792,0,20,30.0,9.5,40.0,30.0,41.0
2005-4-1,1601547,-113.98955035814446,26.97948947014838,0,26,26.0,9.7,68.0,6.0,27.0
2005-4-10,1149543,-112.10918937034927,26.02712800352923,0,13,42.0,8.7,26.0,32.0,29.0
2005-4-10,1184383,-114.99227791034754,27.75126919988918,0,4,10.0,8.6,68.0,22.0,19.0
2005-4-10,1184383,-114.99227791034754,27.75126919988918,4,22,26.0,8.2,48.0,26.0,7.0
2005-4-10,1288810,-112.17020556748679,26.117526947182576,0,15,22.0,8.6,48.0,30.0,46.0
2005-4-10,1392939,-112.106295858634,26.08531333816052,0,17,4.0,8.9,88.0,8.0,50.0
2005-4-10,1497030,-115.0142172426722,27.79775901916314,0,10,10.0,8.6,74.0,16.0,134.0
2005-4-10,1601203,-101.220689721195,17.976957494768552,0,15,21.0,4.8,61.0,18.0,0.0
2005-4-11,1358183,-114.86663326764548,27.739859936909774,0,2,16.0,8.0,24.0,60.0,19.0
2005-4-11,1358183,-114.86663326764548,27.739859936909774,2,25,26.0,7.9,22.0,52.0,23.0
2005-4-11,1358183,-114.86663326764548,27.739859936909774,25,30,10.0,7.9,47.0,43.0,5.0
2005-4-11,1462009,-101.61810562734446,17.943520635035032,0,5,45.0,6.5,29.0,26.0,0.0
2005-4-11,1462009,-101.61810562734446,17.943520635035032,5,20,52.0,6.3,28.0,20.0,0.0
2005-4-11,1601510,-114.58678378125532,27.773229509880185,0,11,2.0,9.0,94.0,4.0,14.0
2005-4-11,1601510,-114.58678378125532,27.773229509880185,11,21,2.0,8.9,88.0,10.0,14.0
2005-4-12,1323085,-101.6450722756516,17.984182390504948,0,15,28.0,6.7,43.0,29.0,0.0
2005-4-13,1288772,-114.30710245908696,27.518259029972068,16,29,8.0,8.4,62.0,30.0,17.0
2005-4-13,1427757,-114.09860322315694,27.46261098246939,0,20,0.0,8.4,86.0,14.0,60.0
2005-4-13,1462297,-114.22328663809465,27.45206795043885,0,9,26.0,8.3,48.0,26.0,79.0
2005-4-13,1566347,-101.63934092604863,17.788786388234453,0,20,10.0,6.2,78.0,12.0,0.0
2005-4-14,1149188,-101.13346505890688,17.786619229317413,0,8,32.0,6.2,38.0,30.0,0.0
2005-4-14,1149188,-101.13346505890688,17.786619229317413,8,20,43.0,5.0,45.0,12.0,0.0
2005-4-15,1288773,-114.11764791833629,27.923083438206323,0,10,2.0,8.6,92.0,6.0,103.0
2005-4-15,1358184,-114.15167892745075,27.79888415842652,0,6,0.0,8.4,82.0,18.0,125.0
2005-4-15,1358184,-114.15167892745075,27.79888415842652,6,20,2.0,8.5,84.0,14.0,113.0
2005-4-16,1636330,-114.08631956933662,27.987628021872965,8,20,2.0,5.6,74.0,24.0,0.0
2005-4-18,1219237,-111.27790159350191,26.110480648514066,0,20,10.0,8.4,74.0,16.0,63.0
2005-4-18,1288817,-111.106490155213,26.038437559198336,0,10,19.0,8.2,72.0,9.0,130.0
2005-4-18,1392944,-111.10199913195302,26.046594375703094,0,30,47.0,7.0,30.0,23.0,0.0
2005-4-18,1462305,-113.34675681775151,27.882591110907626,12,30,32.0,6.9,50.0,18.0,0.0
2005-4-19,1184500,-106.67443687455382,25.084418053195854,0,5,8.0,5.3,72.0,20.0,0.0
2005-4-19,1184500,-106.67443687455382,25.084418053195854,5,28,10.0,5.5,70.0,20.0,0.0
2005-4-19,1358317,-106.54897133099878,25.14640250886704,0,21,29.0,6.0,52.0,19.0,0.0
2005-4-19,1392911,-113.07033652165087,27.58304622051015,0,8,30.0,8.3,46.0,24.0,48.0
2005-4-20,1497148,-106.70687782217175,25.26606597371414,0,25,18.0,6.5,52.0,30.0,0.0
2005-4-20,1636433,-106.64992903649201,25.22217475422234,0,17,20.0,6.1,48.0,32.0,0.0
2005-4-21,1254134,-106.50075828039343,25.02911971136143,0,7,18.0,5.4,46.0,36.0,0.0
2005-4-21,1531922,-106.5027007952129,25.20412455020388,0,14,18.0,5.5,58.0,24.0,0.0
2005-4-21,1671044,-106.38992826090242,25.170789077820935,0,18,22.0,6.0,46.0,32.0,0.0
2005-4-22,1358318,-106.10352486101378,25.195236196323012,0,7,32.0,5.5,34.0,34.0,0.0
2005-4-22,1358318,-106.10352486101378,25.195236196323012,7,20,20.0,5.6,64.0,16.0,0.0
2005-4-22,1393020,-106.06019621620277,25.08412810011928,0,3,6.0,4.8,74.0,20.0,0.0
2005-4-22,1531923,-106.27049180256752,25.03412910786849,0,27,16.0,5.5,46.0,38.0,0.0
2005-4-22,1601624,-106.22436403467692,25.05496064254226,0,8,52.0,4.7,20.0,28.0,0.0
2005-4-22,1601624,-106.22436403467692,25.05496064254226,8,24,42.0,4.9,28.0,30.0,0.0
2005-4-25,1358319,-106.02296821862257,25.321074100309136,0,21,22.0,6.0,42.0,36.0,0.0
2005-4-25,1358320,-106.16436122758087,25.661903320291486,0,2,14.0,7.0,66.0,20.0,0.0
2005-4-25,1427866,-106.24547524877121,25.444953134423553,0,9,16.0,6.1,54.0,30.0,0.0
2005-4-25,1427866,-106.24547524877121,25.444953134423553,9,19,18.0,6.4,54.0,28.0,0.0
2005-4-25,1462393,-106.45687722662662,25.602728289769868,0,9,26.0,5.7,52.0,22.0,0.0
2005-4-26,1288898,-106.54854045555803,25.95994671795659,0,8,12.0,5.6,68.0,20.0,0.0
2005-4-26,1288898,-106.54854045555803,25.95994671795659,8,29,14.0,5.8,60.0,26.0,0.0
2005-4-26,1427867,-106.29769817215649,25.838837960297592,0,5,20.0,5.0,46.0,34.0,0.0
2005-4-26,1427867,-106.29769817215649,25.838837960297592,5,21,20.0,4.9,41.0,39.0,0.0
2005-4-26,1497149,-106.1537127310556,25.811928141019617,0,19,26.0,5.2,42.0,32.0,0.0
2005-4-27,1636434,-107.04927019240495,25.971793054191817,0,12,12.0,5.4,54.0,34.0,0.0
2005-4-28,1288899,-106.9227198878732,25.5880090016064,0,4,10.0,6.6,68.0,22.0,0.0
2005-4-28,1462394,-107.0193907790542,25.668283060077883,0,15,18.0,5.0,60.0,22.0,0.0
2005-4-29,1531924,-106.83882417319053,25.721892566731736,0,19,32.0,5.5,34.0,34.0,0.0
2005-4-7,1184084,-100.26324993256837,17.917506618480328,0,20,48.0,5.4,30.0,22.0,0.0
2005-4-7,1219199,-114.13778513162761,27.144461194135953,0,3,6.0,8.8,77.0,17.0,47.0
2005-4-7,1219199,-114.13778513162761,27.144461194135953,3,25,4.0,9.2,78.0,18.0,141.0
2005-4-8,1323084,-100.23708507152554,17.97331577065302,0,22,26.0,5.4,49.0,25.0,0.0
2005-4-8,1636328,-114.31267463776112,27.21862760989294,2,14,10.0,9.0,68.0,22.0,51.0
2005-4-8,1636328,-114.31267463776112,27.21862760989294,14,25,20.0,8.5,54.0,26.0,371.0
2005-4-9,1184085,-100.5835290269636,17.99245259166841,0,20,18.0,6.7,60.0,22.0,0.0
2005-4-9,1392942,-111.74562201033179,26.498851790709896,10,15,30.0,8.3,46.0,24.0,42.0
2005-5-10,1149683,-100.85838531134925,26.782822191406666,0,10,22.0,7.9,55.0,23.0,584.0
2005-5-10,1149683,-100.85838531134925,26.782822191406666,10,27,18.0,8.1,57.0,25.0,425.0
2005-5-10,1323528,-104.59675216439493,24.16829844451501,0,25,19.0,7.6,62.0,19.0,24.0
2005-5-10,1427903,-104.50495906980467,24.146019100052303,0,27,30.0,9.1,54.0,16.0,52.0
2005-5-11,1149684,-100.64283402291908,26.507065431186874,10,25,36.0,8.0,40.0,24.0,425.0
2005-5-11,1254172,-105.01169261409807,24.07154528316754,0,11,11.0,6.5,70.0,19.0,0.0
2005-5-11,1254172,-105.01169261409807,24.07154528316754,11,28,15.0,6.8,62.0,23.0,0.0
2005-5-11,1358354,-105.06489902433094,24.1960827791214,0,22,11.0,6.8,74.0,15.0,0.0
2005-5-11,1566769,-104.85228741771049,24.056069037140226,0,20,13.0,6.6,66.0,21.0,0.0
2005-5-11,1636368,-109.19797460044148,26.92668833634952,0,27,32.0,7.0,50.0,18.0,0.0
2005-5-12,1254173,-104.52840446481876,24.354919697800703,0,24,30.0,6.4,38.0,32.0,0.0
2005-5-12,1462425,-104.57124444798752,24.26292540344625,0,12,22.0,9.2,50.0,28.0,333.0
2005-5-13,1288931,-104.04765342035871,24.092177434464027,0,19,18.0,6.7,56.0,26.0,0.0
2005-5-13,1288931,-104.04765342035871,24.092177434464027,19,26,21.0,6.7,56.0,23.0,0.0
2005-5-13,1462426,-104.37840669516213,24.175592678771576,0,5,26.0,6.5,36.0,38.0,19.0
2005-5-13,1497182,-104.25875346234282,24.005871032429724,0,10,10.0,8.1,76.0,14.0,60.0
2005-5-13,1497182,-104.25875346234282,24.005871032429724,10,23,10.0,8.5,74.0,16.0,95.0
2005-5-13,1636405,-103.20877227186207,27.96751007271473,0,1,34.0,9.0,56.0,10.0,386.0
2005-5-13,1636405,-103.20877227186207,27.96751007271473,1,15,42.0,8.8,46.0,12.0,409.0
2005-5-15,1219340,-103.83023808721669,25.06796955372027,0,20,22.0,8.5,38.0,40.0,159.0
2005-5-15,1358277,-103.09594503882728,27.907850525142834,0,12,20.0,8.5,64.0,16.0,636.0
2005-5-15,1358277,-103.09594503882728,27.907850525142834,12,25,20.0,8.4,70.0,10.0,614.0
2005-5-16,1219352,-104.18367839626528,24.147549071038284,0,16,25.0,7.0,38.0,37.0,0.0
2005-5-16,1288932,-104.16646202351122,24.163036733108076,0,3,27.0,6.6,36.0,37.0,0.0
2005-5-16,1427904,-104.08515247379846,24.186796810301438,0,12,20.0,8.1,62.0,18.0,393.0
2005-5-16,1462370,-102.77210759692198,27.89218470456798,0,10,26.0,8.6,48.0,26.0,386.0
2005-5-16,1462370,-102.77210759692198,27.89218470456798,10,18,28.0,8.5,52.0,20.0,432.0
2005-5-16,1462370,-102.77210759692198,27.89218470456798,18,30,28.0,8.2,52.0,20.0,449.0
2005-5-17,1392986,-102.38854249874008,27.690148603548245,0,20,26.0,8.6,54.0,20.0,477.0
2005-5-17,1392986,-102.38854249874008,27.690148603548245,20,30,30.0,8.3,54.0,16.0,477.0
2005-5-17,1393229,-110.35621055328738,28.042255138514907,0,24,50.0,7.0,34.0,16.0,0.0
2005-5-17,1636406,-102.28686070170178,27.73449307692691,0,13,20.0,8.6,58.0,22.0,466.0
2005-5-17,1670648,-100.96407018996686,17.656236837352946,0,5,37.0,5.0,37.0,26.0,0.0
2005-5-18,1254097,-102.60356396424939,27.298015804373936,0,11,16.0,8.5,72.0,12.0,477.0
2005-5-18,1323086,-100.74441223527806,17.632380033440146,0,18,19.0,5.6,67.0,14.0,0.0
2005-5-18,1323530,-104.1537824042301,24.85722377664981,0,24,6.0,8.4,86.0,8.0,71.0
2005-5-18,1358278,-102.70564092478817,27.253372983953927,0,20,8.0,8.1,46.0,46.0,602.0
2005-5-18,1358524,-110.66165575264237,28.045077019357418,0,17,14.0,8.6,73.0,13.0,8.0
2005-5-18,1358525,-110.7215761115917,28.215707232657408,0,24,34.0,8.4,36.0,30.0,33.0
2005-5-18,1427905,-104.0939562092367,24.723035560380303,0,27,12.0,6.6,74.0,14.0,131.0
2005-5-18,1636467,-104.06818977843928,24.749637087552134,0,12,8.0,8.7,68.0,24.0,262.0
