,upper_depth,lower_depth,elcosp,orgc,phaq,sand,tceq,temperature,precipitation,organic_matter,bulk_density,silt_plus_clay,landcover,geometry,spatial_lag,moran_i,dist_knn_km,knn_target_mean,dist_to_hotspot_km
1302,0,23,2.0,12.0,8.1,18.0,46.3192068429238,12.45831394,63.62130737,20.688,0.37872000000000017,82.0,0.0,POINT (-100.6722 25.334816),20.25,-0.07697075552557134,67.31761533325971,27.8,6.793743719631714
1303,0,28,3.2,13.0,7.8,14.0,46.3192068429238,12.45831394,63.62130737,22.412,0.2752800000000002,86.0,0.0,POINT (-100.61594 25.290575),22.75,-0.07552680869608258,77.95369551264639,27.6,11.48035099379757
1304,0,29,2.0,23.0,8.0,35.0,46.3192068429238,12.45831394,63.62130737,39.652,-0.7591199999999998,65.0,0.0,POINT (-100.1521 25.118391),30.6,0.6125120769466383,72.14255056978735,28.2,0.0
1305,0,29,2.0,9.0,8.2,24.0,46.3192068429238,12.45831394,63.62130737,15.516,0.6890400000000001,76.0,0.0,POINT (-100.09618 25.029459),24.0,-0.26419792649518214,81.81392375475156,31.0,11.380175309884923
1306,0,18,2.0,12.0,5.8,60.0,0.0,14.35111141,48.12802124,20.688,0.37872000000000017,40.0,0.0,POINT (-107.43075 28.493546),7.800000000000001,0.10511476074981098,79.22063106626473,7.8,129.62360490054687
1307,0,25,2.0,7.0,6.6,64.0,0.0,14.35111141,48.12802124,12.068,0.8959200000000002,36.0,0.0,POINT (-107.222496 28.31604),16.900000000000002,-0.07480261690679738,106.6068498871388,10.0,157.18991470696633
1308,0,19,2.0,7.0,6.2,66.0,0.0,14.35111141,48.12802124,12.068,0.8959200000000002,34.0,0.0,POINT (-107.194176 28.59427),6.571428571428571,0.32910281238658423,95.07432211475037,7.2,134.32768305104463
1309,0,17,2.0,5.0,5.6,68.0,0.0,14.35111141,48.12802124,8.62,1.1028000000000002,32.0,0.0,POINT (-107.113014 28.353958),7.888888888888888,0.3470898588353386,95.6291768182269,9.0,159.9825108198212
1310,0,13,2.0,18.0,5.8,64.0,0.0,14.35111141,48.12802124,31.032,-0.2419199999999999,36.0,0.0,POINT (-106.19222 28.490738),11.454545454545455,-0.05210974432365176,126.196543691448,18.4,217.97076621705656
1311,13,22,2.0,13.0,6.4,56.0,0.0,14.35111141,48.12802124,22.412,0.2752800000000002,44.0,0.0,POINT (-106.19222 28.490738),11.90909090909091,0.02994745908462118,126.196543691448,18.4,217.97076621705656
1312,0,23,2.0,19.0,5.5,46.0,0.0,14.35111141,48.12802124,32.756,-0.3453599999999999,54.0,0.0,POINT (-107.63338 28.034334),16.5,0.02972277425751991,74.07239404294255,19.2,168.8316898554644
1313,0,21,2.0,19.0,6.1,58.0,0.0,14.35111141,48.12802124,32.756,-0.3453599999999999,42.0,0.0,POINT (-107.459656 28.310253),13.0,-0.03904199908640518,80.79110617068643,12.0,146.22163025589632
1314,0,8,2.0,30.0,6.0,44.0,0.0,14.35111141,48.12802124,51.72,-1.4831999999999996,56.0,0.0,POINT (-106.957855 28.114624),10.75,-0.31144752072187243,70.0611704580335,7.4,190.39653454385672
1315,8,24,2.0,3.0,5.4,94.0,0.0,14.35111141,48.12802124,5.172,1.3096800000000002,6.0,0.0,POINT (-106.957855 28.114624),14.125,0.05060040279289758,70.0611704580335,7.4,190.39653454385672
1316,0,15,2.0,16.0,5.9,68.0,0.0,14.35111141,48.12802124,27.584,-0.03503999999999974,32.0,0.0,POINT (-106.72813 28.026546),15.166666666666666,0.0008901270983273773,85.62853072125235,17.6,221.03812392433576
1317,0,14,2.0,6.0,5.4,82.0,0.0,14.35111141,48.12802124,10.344,0.9993600000000001,18.0,0.0,POINT (-107.8782 28.721882),11.200000000000003,0.16664174022756278,55.08399266962029,4.6,88.74734753680829
1318,14,30,2.0,2.0,6.7,56.0,0.0,14.35111141,48.12802124,3.448,1.4131200000000002,44.0,0.0,POINT (-107.8782 28.721882),11.600000000000001,0.2153761257612475,55.08399266962029,4.6,88.74734753680829
1319,0,18,2.0,7.0,6.5,86.0,0.0,14.35111141,48.12802124,12.068,0.8959200000000002,14.0,0.0,POINT (-107.544655 28.615574),16.125,-0.04449574340864248,105.80478937562866,15.8,112.29391903569321
1320,0,22,2.0,6.0,6.0,60.0,0.0,14.35111141,48.12802124,10.344,0.9993600000000001,40.0,0.0,POINT (-107.46437 28.394112),18.999999999999996,-0.1765715457742554,83.56941957722381,15.4,137.67962814054732
1321,0,23,2.0,6.0,6.2,64.0,0.0,14.35111141,48.12802124,10.344,0.9993600000000001,36.0,0.0,POINT (-107.44163 28.675005),8.428571428571427,0.2885893180377326,103.42042004584957,9.6,112.17005673087655
1322,0,10,2.0,4.0,5.1,78.0,0.0,14.35111141,48.12802124,6.896,1.2062400000000002,22.0,0.0,POINT (-106.90168 28.685202),7.999999999999998,0.3758663571215448,59.7642178628479,6.4,148.45061218424698
1323,10,30,2.0,2.0,5.3,76.0,0.0,14.35111141,48.12802124,3.448,1.4131200000000002,24.0,0.0,POINT (-106.90168 28.685202),8.285714285714285,0.42611811084122014,59.7642178628479,6.4,148.45061218424698
1324,0,10,4.6,19.0,8.8,26.0,46.3192068429238,14.35111141,48.12802124,32.756,-0.3453599999999999,74.0,0.0,POINT (-106.74359 28.500996),9.0,-0.11763031147946246,85.37142577868971,5.2,173.3004731931273
1325,0,27,2.0,7.0,7.9,60.0,46.3192068429238,14.35111141,48.12802124,12.068,0.8959200000000002,40.0,0.0,POINT (-106.24963 28.941133),8.833333333333332,0.24064957176216922,81.12212986131081,9.2,191.48290309140359
1326,0,15,2.0,9.0,7.8,62.0,46.3192068429238,14.35111141,48.12802124,15.516,0.6890400000000001,38.0,0.0,POINT (-107.687065 28.778917),7.111111111111111,0.2308749064468045,75.06684283838408,8.4,89.68640452987185
1327,0,26,2.0,9.0,8.3,54.0,46.3192068429238,14.35111141,48.12802124,15.516,0.6890400000000001,46.0,0.0,POINT (-107.523445 28.882715),7.666666666666667,0.2145896158895023,89.16947874120835,9.6,89.0513686716511
1328,0,24,2.0,8.0,5.5,64.0,0.0,14.35111141,48.12802124,13.792,0.7924800000000002,36.0,0.0,POINT (-106.73873 28.869684),11.333333333333334,0.1249960809574565,115.41129188837043,6.6,150.81025435251973
1329,0,20,2.0,4.0,7.6,58.0,46.3192068429238,14.35111141,48.12802124,6.896,1.2062400000000002,42.0,0.0,POINT (-107.28588 28.888042),10.555555555555555,0.23839325248393298,114.32899195005254,8.8,105.11412478516634
1330,0,25,2.0,19.0,6.5,52.0,0.0,14.35111141,48.12802124,32.756,-0.3453599999999999,48.0,0.0,POINT (-107.037125 28.924711),5.0,-0.19621862387251968,68.96182530742418,11.0,122.48984000930311
1331,0,30,2.0,4.0,7.1,72.0,46.3192068429238,14.35111141,48.12802124,6.896,1.2062400000000002,28.0,0.0,POINT (-106.20536 28.851772),11.000000000000002,0.21448488646000063,69.47425916508772,10.8,198.96844120481092
1332,0,25,2.0,23.0,7.9,72.0,46.3192068429238,14.35111141,48.12802124,39.652,-0.7591199999999998,28.0,0.0,POINT (-106.19893 28.838032),9.999999999999998,-0.19565308495321063,71.07446855267409,7.0,200.11301809574695
1333,0,12,2.0,5.0,6.8,84.0,0.0,14.35111141,48.12802124,8.62,1.1028000000000002,16.0,0.0,POINT (-107.105644 28.815138),7.0,0.3905545374519673,92.35850813270903,10.2,123.88059758533359
1334,0,12,2.0,9.0,6.5,74.0,0.0,14.35111141,48.12802124,15.516,0.6890400000000001,26.0,0.0,POINT (-107.076836 28.02706),20.14285714285714,-0.15113148062591267,81.67494136408759,12.8,191.95612096790984
1335,0,23,2.0,6.0,8.0,42.0,46.3192068429238,14.35111141,48.12802124,10.344,0.9993600000000001,58.0,0.0,POINT (-107.04588 28.682713),4.833333333333333,0.44678591811793567,83.69300512608777,6.0,137.72729471786073
1336,0,26,1.0,22.0,6.5,52.0,33.0,15.69441795,35.96379852,37.928,-0.6556799999999998,48.0,0.0,POINT (-105.2777 25.321016),11.714285714285714,-0.11237517903960156,114.38590220660473,13.2,96.72997832864277
1337,0,30,1.0,25.0,7.9,36.0,38.0,15.69441795,35.96379852,43.1,-0.9659999999999997,64.0,0.0,POINT (-104.69565 25.787476),24.8,0.4810588828956003,58.19644599316892,22.6,145.99281066745158
1338,0,5,1.0,13.0,6.8,74.0,20.0,15.69441795,35.96379852,22.412,0.2752800000000002,26.0,0.0,POINT (-105.44509 25.989449),19.875,-0.047555121328663255,49.987304309370195,14.8,72.55406847560826
1339,5,22,1.0,13.0,6.8,60.0,20.0,15.69441795,35.96379852,22.412,0.2752800000000002,40.0,0.0,POINT (-105.44509 25.989449),19.875,-0.047555121328663255,49.987304309370195,14.8,72.55406847560826
1340,0,17,1.0,28.0,8.0,56.0,42.0,15.69441795,35.96379852,48.272,-1.2763199999999997,44.0,0.0,POINT (-105.0917 25.77397),20.727272727272727,0.3657115144512961,120.48183849025781,21.0,106.40867666018713
1341,0,13,2.3,17.0,8.3,46.0,26.0,15.69441795,35.96379852,29.308,-0.13847999999999971,54.0,0.0,POINT (-104.40852 25.821344),14.727272727272727,-0.002561233990182949,57.45621162153147,16.8,174.69007366761912
1342,13,29,7.1,9.0,8.3,36.0,14.0,15.69441795,35.96379852,15.516,0.6890400000000001,64.0,0.0,POINT (-104.40852 25.821344),15.454545454545453,-0.013700548104679348,57.45621162153147,16.8,174.69007366761912
1343,0,10,1.0,5.0,8.3,34.0,14.0,15.69441795,35.96379852,8.62,1.1028000000000002,66.0,0.0,POINT (-104.147964 25.301165),9.333333333333332,0.276459756083317,37.142611323194835,5.6,206.33674892875464
1344,10,29,3.1,5.0,7.7,32.0,14.0,15.69441795,35.96379852,8.62,1.1028000000000002,68.0,0.0,POINT (-104.147964 25.301165),9.333333333333332,0.276459756083317,37.142611323194835,5.6,206.33674892875464
1345,0,11,1.0,9.0,6.4,70.0,14.0,15.69441795,35.96379852,15.516,0.6890400000000001,30.0,0.0,POINT (-105.78543 25.418556),8.900000000000002,0.17843627085229144,26.08360455527657,10.0,46.664108772088994
1346,11,28,1.0,7.0,6.1,60.0,11.0,15.69441795,35.96379852,12.068,0.8959200000000002,40.0,0.0,POINT (-105.78543 25.418556),9.100000000000001,0.23022140023592244,26.08360455527657,10.0,46.664108772088994
1347,0,25,1.0,19.0,6.9,54.0,29.0,15.69441795,35.96379852,32.756,-0.3453599999999999,46.0,0.0,POINT (-105.73123 25.300697),16.25,0.024811004732953817,66.54864050614029,10.6,54.098549311471245
1348,0,8,1.0,33.0,5.3,56.0,0.0,17.72553635,66.80226135,56.891999999999996,-1.7935199999999996,44.0,0.0,POINT (-105.31442 20.305471),10.0,-0.4398277138832418,29.724684695785065,15.2,212.4722996788454
1349,8,20,1.0,17.0,5.1,42.0,0.0,17.72553635,66.80226135,29.308,-0.13847999999999971,58.0,0.0,POINT (-105.31442 20.305471),12.666666666666666,-0.02286841992057146,29.724684695785065,15.2,212.4722996788454
1350,0,23,1.0,6.0,6.9,38.0,0.0,17.72553635,66.80226135,10.344,0.9993600000000001,62.0,0.0,POINT (-105.16917 20.802763),8.833333333333332,0.27077910478366995,59.40356110699102,6.4,213.95231700733717
1351,0,23,1.0,7.0,7.2,48.0,46.3192068429238,17.72553635,66.80226135,12.068,0.8959200000000002,52.0,0.0,POINT (-105.37737 20.009392),15.166666666666666,-0.007019501986192925,114.43116275089204,17.8,207.69740862963366
1352,0,12,2.0,20.0,6.2,54.0,0.0,16.26481056,188.8300171,34.48,-0.4487999999999994,46.0,0.0,POINT (-103.70111 20.061651),18.857142857142858,0.09498138500024426,82.8111178772568,13.4,65.30495262469638
1353,0,18,1.9,6.0,5.6,26.0,0.0,16.26481056,188.8300171,10.344,0.9993600000000001,74.0,0.0,POINT (-102.50476 20.842089),6.285714285714286,0.3828786823239463,80.68553601753001,4.6,177.8361399725229
1354,0,10,1.0,5.0,5.8,78.0,0.0,15.54191875,159.1220093,8.62,1.1028000000000002,22.0,0.0,POINT (-104.25336 19.179438),15.0,-0.0006275700976907092,60.68448431715038,14.6,87.64406094849326
1355,0,20,1.0,12.0,7.0,46.0,0.0,15.54191875,159.1220093,20.688,0.37872000000000017,54.0,0.0,POINT (-104.08895 19.028341),8.428571428571427,0.09592168821267172,115.04943633934968,7.4,72.21523886817758
1356,0,20,1.0,9.0,6.1,58.0,0.0,15.54191875,159.1220093,15.516,0.6890400000000001,42.0,0.0,POINT (-105.19128 19.690886),14.416666666666666,0.016723335618280644,93.29582182222018,17.1,182.12654581090598
1357,0,13,1.0,19.0,6.6,48.0,0.0,15.54191875,159.1220093,32.756,-0.3453599999999999,52.0,0.0,POINT (-105.36061 19.915813),9.714285714285714,-0.10359668426641651,117.93006819167796,13.0,203.55647611692925
1358,0,28,1.0,2.0,4.9,72.0,0.0,15.54191875,159.1220093,3.448,1.4131200000000002,28.0,0.0,POINT (-104.97987 19.941109),17.307692307692307,-0.14755287639570844,146.18102448333383,17.4,165.63908716658497
1359,0,23,1.0,5.0,6.8,84.0,0.0,15.54191875,159.1220093,8.62,1.1028000000000002,16.0,0.0,POINT (-104.44576 20.831236),15.333333333333332,-0.016926824578926455,69.94661106229407,15.8,178.39978063972575
1360,0,9,1.0,20.0,5.9,40.0,0.0,15.54191875,159.1220093,34.48,-0.4487999999999994,60.0,0.0,POINT (-104.55818 19.399078),14.100000000000001,-0.02177382961974019,63.84199235592335,17.4,115.68207423230373
1361,0,20,1.0,6.0,5.1,32.0,0.0,15.54191875,159.1220093,10.344,0.9993600000000001,68.0,0.0,POINT (-104.29519 19.945137),16.7,-0.07536762810705257,98.41634272972428,8.0,99.22815617171668
1362,0,25,1.0,8.0,4.8,46.0,0.0,15.54191875,159.1220093,13.792,0.7924800000000002,54.0,0.0,POINT (-104.20033 19.781199),8.857142857142856,0.2097055248570188,34.03685533909698,8.0,82.6119800092244
1363,0,12,1.0,3.0,5.1,14.0,0.0,15.54191875,159.1220093,5.172,1.3096800000000002,10.0,0.0,POINT (-104.89132 19.75314),19.571428571428573,-0.2690498564484704,92.44479715344146,19.8,151.91855877512333
1364,0,19,1.0,14.0,5.3,36.0,0.0,15.54191875,159.1220093,24.136,0.17184000000000021,64.0,0.0,POINT (-104.81583 19.652576),14.3,0.003321224538326261,81.28603421527794,16.4,142.58596826844078
1365,0,15,2.1,37.0,7.3,34.0,46.3192068429238,15.54191875,159.1220093,63.788,-2.2072799999999995,66.0,0.0,POINT (-104.77241 19.673393),13.666666666666666,-0.14231831182565727,76.65339618330562,11.8,138.32197264250718
1366,0,19,1.0,14.0,6.7,58.0,0.0,15.54191875,159.1220093,24.136,0.17184000000000021,42.0,0.0,POINT (-104.19095 19.68602),14.249999999999998,0.00356288566094825,61.146497351770186,8.4,78.56461655409309
1367,0,19,1.0,29.0,5.8,50.0,0.0,15.54191875,159.1220093,49.996,-1.37976,50.0,0.0,POINT (-104.72587 19.813517),17.375,0.1638237717863558,95.79561220773613,14.8,136.31057610298421
1368,0,20,1.0,10.0,4.2,52.0,0.0,15.54191875,159.1220093,17.24,0.5856000000000003,48.0,0.0,POINT (-104.61655 19.695688),24.999999999999996,-0.24448801073921678,74.9372122118469,25.4,122.50248703441912
1369,0,20,1.0,14.0,6.0,24.0,0.0,15.54191875,159.1220093,24.136,0.17184000000000021,76.0,0.0,POINT (-104.50637 19.584555),16.555555555555554,-0.007580377215510211,76.35719785214691,15.6,109.65704162277272
1370,0,22,1.0,28.0,5.2,38.0,0.0,15.54191875,159.1220093,48.272,-1.2763199999999997,62.0,0.0,POINT (-104.440254 19.452147),14.666666666666666,-0.020419510333744742,29.363331555568784,14.0,102.79915521252343
1371,0,19,1.0,3.0,5.6,68.0,0.0,15.54191875,159.1220093,5.172,1.3096800000000002,32.0,0.0,POINT (-104.80709 19.465153),16.357142857142858,-0.08040380181422051,95.41854856348091,16.7,141.1050366311129
1372,0,12,1.0,13.0,6.1,56.0,0.0,15.54191875,159.1220093,22.412,0.2752800000000002,44.0,0.0,POINT (-104.69845 19.384083),13.0,0.01933369628907866,63.20367362167207,15.0,130.48850879333338
1373,12,27,1.0,8.0,6.1,44.0,0.0,15.54191875,159.1220093,13.792,0.7924800000000002,56.0,0.0,POINT (-104.69845 19.384083),13.833333333333332,0.03947212317424457,63.20367362167207,15.0,130.48850879333338
1374,0,17,1.0,16.0,7.6,76.0,46.3192068429238,15.54191875,159.1220093,27.584,-0.03503999999999974,24.0,0.0,POINT (-104.62713 19.288458),10.333333333333334,-0.02307787877957482,65.96280135826105,8.4,124.8426232193425
1375,0,15,1.0,10.0,4.9,58.0,0.0,15.54191875,159.1220093,17.24,0.5856000000000003,42.0,0.0,POINT (-104.56304 19.184591),11.666666666666668,0.08107816116749142,57.91623282325996,10.0,120.17030832134999
1376,15,29,1.0,3.0,5.1,74.0,0.0,15.54191875,159.1220093,5.172,1.3096800000000002,26.0,0.0,POINT (-104.56304 19.184591),12.833333333333334,0.12640816919221656,57.91623282325996,10.0,120.17030832134999
1377,0,18,1.0,13.0,5.6,46.0,0.0,15.54191875,159.1220093,22.412,0.2752800000000002,54.0,0.0,POINT (-104.04675 19.371662),19.666666666666664,-0.045528187461458945,89.11965411043312,21.8,63.44929523739397
1378,0,25,1.0,6.0,6.8,48.0,0.0,15.80112171,140.8151398,10.344,0.9993600000000001,52.0,0.0,POINT (-105.25286 20.78731),8.428571428571429,0.2885893180377326,47.32561177424197,6.4,219.13961238719497
1379,0,16,1.0,9.0,8.4,24.0,46.3192068429238,15.80112171,140.8151398,15.516,0.6890400000000001,76.0,0.0,POINT (-105.22872 20.697638),6.0,0.26344548756140884,26.696346136433746,6.4,227.14643829080103
