date,longitude,latitude,upper_depth,lower_depth,country_name,region,continent,elcosp,orgc,phaq,sand,tceq,temperature,precipitation,landcover,silt_plus_clay,organic_matter,bulk_density
1900-02-03,-94.86063,17.086649,0,10,Mexico,Central America,Northern America,0.0,19.0,5.4,38.0,0.0,16.13668633,110.0056458,4.0,62.0,32.756,-0.3453599999999999
1970-08-19,-94.86063,17.086649,10,28,Mexico,Central America,Northern America,0.0,9.0,5.4,34.0,0.0,16.13668633,110.0056458,4.0,66.0,15.516,0.6890400000000001
1997-06-26,-94.52147,17.320616,0,15,Mexico,Central America,Northern America,0.1,35.0,6.1,50.0,0.0,16.13668633,110.0056458,5.0,50.0,60.339999999999996,-2.0003999999999995
1901-09-06,-100.876236,21.17841,0,21,Mexico,Central America,Northern America,0.4,3.0,6.2,83.0,0.0,16.08181,150.3407898,8.0,17.0,5.172,1.3096800000000002
1973-08-14,-102.02938,19.828777,0,11,Mexico,Central America,Northern America,0.6,16.0,6.2,50.0,0.0,16.08181,150.3407898,4.0,50.0,27.584,-0.03503999999999974
1963-10-17,-102.01693,19.826918,0,11,Mexico,Central America,Northern America,0.4,23.0,6.6,44.0,0.0,16.08181,150.3407898,9.0,56.0,39.652,-0.7591199999999998
1985-10-08,-103.00571,19.95419,0,13,Mexico,Central America,Northern America,1.0,13.0,6.0,52.0,0.0,16.08181,150.3407898,4.0,48.0,22.412,0.2752800000000002
1943-01-21,-103.96288,20.051867,0,25,Mexico,Central America,Northern America,0.0,5.0,5.7,78.0,0.0,16.4811573,163.5917969,16.0,22.0,8.62,1.1028000000000002
1940-04-04,-103.894646,20.338633,0,10,Mexico,Central America,Northern America,0.0,3.0,5.4,60.0,0.0,16.4811573,163.5917969,10.0,40.0,5.172,1.3096800000000002
1988-10-12,-103.71016,20.418383,0,4,Mexico,Central America,Northern America,0.1,37.0,6.8,62.0,0.0,16.4811573,163.5917969,10.0,38.0,63.788,-2.2072799999999995
2015-10-01,-103.71016,20.418383,4,16,Mexico,Central America,Northern America,0.0,37.0,6.7,62.0,0.0,16.4811573,163.5917969,10.0,38.0,63.788,-2.2072799999999995
2015-12-07,-103.22573,20.317926,0,21,Mexico,Central America,Northern America,0.1,33.0,5.4,36.0,0.0,16.4811573,163.5917969,10.0,64.0,56.891999999999996,-1.7935199999999996
1903-03-18,-103.09509,20.701317,0,17,Mexico,Central America,Northern America,0.1,6.0,5.6,58.0,0.0,16.4811573,163.5917969,12.0,42.0,10.344,0.9993600000000001
1928-02-20,-103.061,20.446312,0,15,Mexico,Central America,Northern America,0.6,33.0,6.5,52.0,0.0,16.4811573,163.5917969,12.0,48.0,56.891999999999996,-1.7935199999999996
1924-07-04,-104.22892,19.790012,0,15,Mexico,Central America,Northern America,0.1,11.0,6.6,68.0,0.0,16.4811573,163.5917969,9.0,32.0,18.964,0.48216000000000014
1954-11-19,-104.2287,19.788567,0,27,Mexico,Central America,Northern America,0.0,7.0,6.1,63.0,0.0,16.4811573,163.5917969,9.0,37.0,12.068,0.8959200000000002
1930-02-11,-103.231064,20.705976,0,3,Mexico,Central America,Northern America,0.1,21.0,6.5,42.0,0.0,16.4811573,163.5917969,14.0,58.0,36.204,-0.5522399999999998
1953-10-14,-103.231064,20.705976,3,25,Mexico,Central America,Northern America,0.1,16.0,6.7,36.0,0.0,16.4811573,163.5917969,14.0,64.0,27.584,-0.03503999999999974
2005-01-20,-102.383255,20.471092,0,27,Mexico,Central America,Northern America,0.1,12.0,6.7,30.0,0.0,16.4811573,163.5917969,10.0,70.0,20.688,0.37872000000000017
1997-01-12,-102.223595,20.459347,0,17,Mexico,Central America,Northern America,0.0,19.0,5.9,54.0,0.0,16.4811573,163.5917969,10.0,46.0,32.756,-0.3453599999999999
1980-01-16,-102.02516,20.503632,0,10,Mexico,Central America,Northern America,0.0,2.0,5.5,62.0,0.0,16.4811573,163.5917969,10.0,38.0,3.448,1.4131200000000002
1941-04-07,-102.02516,20.503632,10,22,Mexico,Central America,Northern America,0.0,2.0,5.7,60.0,0.0,16.4811573,163.5917969,10.0,40.0,3.448,1.4131200000000002
2008-06-10,-104.286606,19.762148,0,15,Mexico,Central America,Northern America,0.5,9.0,7.8,26.0,20.0,16.4811573,163.5917969,9.0,74.0,15.516,0.6890400000000001
1956-12-18,-104.46929,19.45189,0,20,Mexico,Central America,Northern America,0.0,2.0,5.3,59.0,0.0,16.4811573,163.5917969,9.0,41.0,3.448,1.4131200000000002
2011-07-05,-104.429565,19.451672,6,15,Mexico,Central America,Northern America,0.0,7.0,5.2,34.0,0.0,16.4811573,163.5917969,4.0,66.0,12.068,0.8959200000000002
2010-07-28,-104.65806,19.173162,0,12,Mexico,Central America,Northern America,0.1,8.0,6.6,95.0,0.0,16.4811573,163.5917969,2.0,5.0,13.792,0.7924800000000002
1963-09-13,-102.37148,20.663269,0,24,Mexico,Central America,Northern America,0.2,15.0,4.3,20.0,0.0,16.4811573,163.5917969,10.0,80.0,25.86,0.06840000000000024
1922-07-16,-102.11279,20.323202,0,27,Mexico,Central America,Northern America,0.0,29.0,6.1,30.0,0.0,16.4811573,163.5917969,10.0,70.0,49.996,-1.37976
1902-07-28,-103.7303,20.879847,0,17,Mexico,Central America,Northern America,0.1,11.0,6.5,32.0,0.0,16.4811573,163.5917969,10.0,68.0,18.964,0.48216000000000014
1920-01-09,-103.90468,20.913942,0,9,Mexico,Central America,Northern America,0.1,19.0,6.3,40.0,0.0,16.4811573,163.5917969,12.0,60.0,32.756,-0.3453599999999999
1934-11-10,-106.52245,28.659304,0,17,Mexico,Central America,Northern America,0.1,9.0,5.9,83.0,0.0,15.17655277,113.9457397,9.0,17.0,15.516,0.6890400000000001
1920-10-01,-104.105995,20.340866,0,24,Mexico,Central America,Northern America,0.1,27.0,5.5,44.0,0.0,15.17655277,113.9457397,12.0,56.0,46.548,-1.1728799999999997
1908-03-26,-98.12676,16.509172,0,12,Mexico,Central America,Northern America,0.2,20.0,4.9,77.0,0.0,15.17655277,113.9457397,12.0,23.0,34.48,-0.4487999999999994
1999-02-21,-98.12676,16.509172,12,25,Mexico,Central America,Northern America,0.0,4.0,5.7,78.0,0.0,15.17655277,113.9457397,12.0,22.0,6.896,1.2062400000000002
1987-02-20,-87.93012,20.428362,0,12,Mexico,Central America,Northern America,0.4,40.0,7.0,60.0,0.0,15.17655277,113.9457397,2.0,40.0,68.96,-2.517599999999999
1984-08-15,-104.14582,20.54226,0,26,Mexico,Central America,Northern America,0.1,31.0,5.6,36.0,0.0,15.17655277,113.9457397,12.0,64.0,53.444,-1.58664
2012-04-08,-98.3453,16.327923,0,12,Mexico,Central America,Northern America,0.1,15.0,5.9,74.0,0.0,15.17655277,113.9457397,17.0,26.0,25.86,0.06840000000000024
1929-03-17,-98.3453,16.327923,12,30,Mexico,Central America,Northern America,0.0,7.0,5.8,78.0,0.0,15.17655277,113.9457397,17.0,22.0,12.068,0.8959200000000002
1933-07-09,-87.95746,20.672379,0,15,Mexico,Central America,Northern America,0.7,44.0,7.0,26.0,0.0,15.17655277,113.9457397,2.0,74.0,75.856,-2.9313599999999997
1925-12-05,-99.49719,18.569603,0,12,Mexico,Central America,Northern America,0.4,36.0,6.9,24.0,0.0,15.17655277,113.9457397,12.0,76.0,62.064,-2.10384
1961-02-09,-106.81928,28.662508,0,19,Mexico,Central America,Northern America,0.2,12.0,6.5,67.0,0.0,15.17655277,113.9457397,9.0,33.0,20.688,0.37872000000000017
1958-01-16,-104.19221,20.577229,0,18,Mexico,Central America,Northern America,0.0,2.0,6.3,81.0,0.0,15.17655277,113.9457397,12.0,19.0,3.448,1.4131200000000002
1961-04-15,-99.1584,18.685986,0,25,Mexico,Central America,Northern America,0.3,31.0,6.6,24.0,0.0,15.17655277,113.9457397,9.0,76.0,53.444,-1.58664
1926-09-24,-98.52318,21.9836,0,20,Mexico,Central America,Northern America,0.5,18.0,7.8,46.0,153.0,15.17655277,113.9457397,12.0,54.0,31.032,-0.2419199999999999
2015-04-14,-98.31867,16.502087,0,15,Mexico,Central America,Northern America,0.0,16.0,5.7,83.0,0.0,15.17655277,113.9457397,9.0,17.0,27.584,-0.03503999999999974
1961-08-13,-107.027405,28.958134,0,18,Mexico,Central America,Northern America,0.1,9.0,6.4,22.0,0.0,15.17655277,113.9457397,9.0,78.0,15.516,0.6890400000000001
1917-11-08,-106.8019,28.828093,0,19,Mexico,Central America,Northern America,0.0,6.0,5.7,76.0,0.0,15.17655277,113.9457397,7.0,24.0,10.344,0.9993600000000001
2019-01-01,-104.5413,20.634422,0,9,Mexico,Central America,Northern America,0.1,9.0,6.5,28.0,0.0,15.17655277,113.9457397,12.0,72.0,15.516,0.6890400000000001
1954-10-09,-98.66679,21.822886,0,20,Mexico,Central America,Northern America,0.5,10.0,7.7,34.0,75.0,15.17655277,113.9457397,9.0,66.0,17.24,0.5856000000000003
2018-05-14,-98.529335,16.429972,0,20,Mexico,Central America,Northern America,0.0,13.0,5.4,62.0,0.0,15.17655277,113.9457397,17.0,38.0,22.412,0.2752800000000002
1976-09-20,-106.93159,28.327608,0,10,Mexico,Central America,Northern America,0.1,12.0,5.3,54.0,0.0,15.17655277,113.9457397,9.0,46.0,20.688,0.37872000000000017
1955-05-05,-106.93159,28.327608,10,29,Mexico,Central America,Northern America,0.2,6.0,5.9,58.0,0.0,15.17655277,113.9457397,9.0,42.0,10.344,0.9993600000000001
1972-02-08,-104.73341,20.217312,0,12,Mexico,Central America,Northern America,0.0,33.0,6.1,49.0,0.0,15.17655277,113.9457397,12.0,51.0,56.891999999999996,-1.7935199999999996
1968-04-19,-99.37943,18.986698,0,28,Mexico,Central America,Northern America,0.0,25.0,5.6,74.0,0.0,15.17655277,113.9457397,9.0,26.0,43.1,-0.9659999999999997
1915-04-14,-98.150276,16.802414,0,10,Mexico,Central America,Northern America,0.0,9.0,6.9,64.0,0.0,15.17655277,113.9457397,9.0,36.0,15.516,0.6890400000000001
1927-05-16,-107.5068,28.143238,0,16,Mexico,Central America,Northern America,0.1,9.0,6.6,59.0,0.0,15.17655277,113.9457397,9.0,41.0,15.516,0.6890400000000001
2005-12-10,-107.50119,28.242962,0,24,Mexico,Central America,Northern America,0.1,26.0,5.3,65.0,0.0,15.17655277,113.9457397,9.0,35.0,44.824,-1.0694399999999997
1969-09-01,-104.99529,20.360815,0,17,Mexico,Central America,Northern America,0.0,12.0,5.3,40.0,0.0,15.17655277,113.9457397,12.0,60.0,20.688,0.37872000000000017
2016-05-13,-98.87809,21.598341,0,20,Mexico,Central America,Northern America,0.4,26.0,7.8,38.0,45.0,15.17655277,113.9457397,8.0,62.0,44.824,-1.0694399999999997
1976-03-26,-98.27286,16.762608,0,15,Mexico,Central America,Northern America,0.0,15.0,6.0,66.0,0.0,15.17655277,113.9457397,8.0,34.0,25.86,0.06840000000000024
1947-03-07,-107.850105,28.34487,0,14,Mexico,Central America,Northern America,0.0,10.0,5.8,89.0,0.0,15.17655277,113.9457397,9.0,11.0,17.24,0.5856000000000003
1971-11-20,-107.80326,28.046593,0,28,Mexico,Central America,Northern America,0.0,16.0,5.3,61.0,0.0,15.17655277,113.9457397,9.0,39.0,27.584,-0.03503999999999974
1993-12-03,-107.72043,28.422224,0,8,Mexico,Central America,Northern America,0.0,46.0,5.5,67.0,0.0,15.17655277,113.9457397,9.0,33.0,79.304,-3.1382399999999997
1948-05-26,-107.72043,28.422224,8,17,Mexico,Central America,Northern America,0.5,34.0,6.3,36.0,0.0,15.17655277,113.9457397,9.0,64.0,58.616,-1.8969599999999995
1995-01-22,-104.94376,20.52536,0,9,Mexico,Central America,Northern America,0.0,28.0,4.6,56.0,0.0,15.17655277,113.9457397,13.0,44.0,48.272,-1.2763199999999997
1918-12-06,-104.94376,20.52536,9,28,Mexico,Central America,Northern America,0.0,8.0,5.8,36.0,0.0,15.17655277,113.9457397,13.0,64.0,13.792,0.7924800000000002
1949-01-27,-98.32159,21.55482,0,18,Mexico,Central America,Northern America,0.3,18.0,8.0,58.0,167.0,15.17655277,113.9457397,8.0,42.0,31.032,-0.2419199999999999
1983-12-07,-104.89654,20.289938,0,7,Mexico,Central America,Northern America,0.0,16.0,5.2,39.0,0.0,15.17655277,113.9457397,12.0,61.0,27.584,-0.03503999999999974
1900-08-06,-104.89654,20.289938,7,28,Mexico,Central America,Northern America,0.0,2.0,5.4,27.0,0.0,15.17655277,113.9457397,12.0,73.0,3.448,1.4131200000000002
1929-06-05,-107.885864,28.664318,0,16,Mexico,Central America,Northern America,0.0,7.0,7.0,79.0,0.0,15.17655277,113.9457397,9.0,21.0,12.068,0.8959200000000002
2009-12-18,-107.280464,28.519547,0,13,Mexico,Central America,Northern America,0.1,13.0,5.7,56.0,0.0,15.17655277,113.9457397,9.0,44.0,22.412,0.2752800000000002
1929-07-12,-107.280464,28.519547,13,28,Mexico,Central America,Northern America,0.0,7.0,6.6,67.0,0.0,15.17655277,113.9457397,9.0,33.0,12.068,0.8959200000000002
1951-03-13,-104.84532,20.549973,0,16,Mexico,Central America,Northern America,0.1,5.0,5.7,53.0,0.0,15.17655277,113.9457397,12.0,47.0,8.62,1.1028000000000002
1976-11-18,-98.22267,21.380913,0,10,Mexico,Central America,Northern America,0.5,19.0,8.0,70.0,306.0,15.17655277,113.9457397,8.0,30.0,32.756,-0.3453599999999999
1949-11-07,-107.791016,28.827305,0,18,Mexico,Central America,Northern America,0.0,2.0,7.0,75.0,0.0,15.17655277,113.9457397,9.0,25.0,3.448,1.4131200000000002
1907-08-08,-105.57988,23.062971,0,18,Mexico,Central America,Northern America,0.1,10.0,5.6,42.0,0.0,15.17655277,113.9457397,12.0,58.0,17.24,0.5856000000000003
1982-04-26,-98.473366,21.327942,0,20,Mexico,Central America,Northern America,0.2,14.0,8.0,48.0,170.0,15.17655277,113.9457397,8.0,52.0,24.136,0.17184000000000021
2000-08-02,-107.74185,28.875916,0,19,Mexico,Central America,Northern America,0.1,13.0,6.1,73.0,0.0,15.17655277,113.9457397,10.0,27.0,22.412,0.2752800000000002
1935-05-27,-107.55379,28.920633,0,19,Mexico,Central America,Northern America,0.1,15.0,6.5,55.0,0.0,15.17655277,113.9457397,10.0,45.0,25.86,0.06840000000000024
1945-05-22,-106.01569,23.242971,0,4,Mexico,Central America,Northern America,0.1,30.0,6.2,68.0,0.0,15.17655277,113.9457397,12.0,32.0,51.72,-1.4831999999999996
2011-07-26,-106.01569,23.242971,4,18,Mexico,Central America,Northern America,0.0,8.0,6.0,60.0,0.0,15.17655277,113.9457397,12.0,40.0,13.792,0.7924800000000002
2012-01-03,-105.86193,23.106983,0,6,Mexico,Central America,Northern America,0.1,16.0,6.7,60.0,0.0,15.17655277,113.9457397,7.0,40.0,27.584,-0.03503999999999974
1945-09-18,-105.86193,23.106983,6,18,Mexico,Central America,Northern America,0.0,8.0,6.2,55.0,0.0,15.17655277,113.9457397,7.0,45.0,13.792,0.7924800000000002
1989-02-06,-98.00484,21.17519,0,30,Mexico,Central America,Northern America,0.2,9.0,8.0,48.0,210.0,15.17655277,113.9457397,9.0,52.0,15.516,0.6890400000000001
1991-01-06,-87.00121,20.412172,7,15,Mexico,Central America,Northern America,0.2,40.0,6.9,50.0,0.0,15.17655277,113.9457397,17.0,50.0,68.96,-2.517599999999999
1918-06-17,-106.3031,23.31627,0,18,Mexico,Central America,Northern America,0.1,21.0,5.9,44.0,0.0,15.17655277,113.9457397,10.0,56.0,36.204,-0.5522399999999998
1920-09-16,-106.23831,23.434177,0,5,Mexico,Central America,Northern America,0.1,23.0,6.1,68.0,0.0,15.17655277,113.9457397,12.0,32.0,39.652,-0.7591199999999998
1996-05-28,-106.23831,23.434177,5,21,Mexico,Central America,Northern America,0.0,5.0,5.8,60.0,0.0,15.17655277,113.9457397,12.0,40.0,8.62,1.1028000000000002
2020-12-21,-98.27775,21.058598,0,10,Mexico,Central America,Northern America,0.6,20.0,5.0,48.0,25.0,15.17655277,113.9457397,8.0,52.0,34.48,-0.4487999999999994
1911-11-20,-106.1006,23.395275,0,6,Mexico,Central America,Northern America,0.0,21.0,5.8,60.0,0.0,15.17655277,113.9457397,10.0,40.0,36.204,-0.5522399999999998
1977-11-03,-106.1006,23.395275,6,23,Mexico,Central America,Northern America,0.0,19.0,5.9,56.0,0.0,15.17655277,113.9457397,10.0,44.0,32.756,-0.3453599999999999
1924-05-18,-104.45526,19.139357,0,11,Mexico,Central America,Northern America,0.1,12.0,4.9,81.0,0.0,15.17655277,113.9457397,4.0,19.0,20.688,0.37872000000000017
1944-05-28,-90.0689,20.664097,0,29,Mexico,Central America,Northern America,0.2,21.0,8.2,21.0,25.0,15.17655277,113.9457397,2.0,79.0,36.204,-0.5522399999999998
1962-10-15,-106.138,23.41928,0,5,Mexico,Central America,Northern America,0.2,15.0,6.8,68.0,0.0,15.17655277,113.9457397,10.0,32.0,25.86,0.06840000000000024
1946-08-20,-106.138,23.41928,5,19,Mexico,Central America,Northern America,0.1,6.0,6.8,46.0,0.0,15.17655277,113.9457397,10.0,54.0,10.344,0.9993600000000001
1989-03-15,-105.977615,23.387123,0,4,Mexico,Central America,Northern America,0.1,11.0,6.5,57.0,0.0,15.17655277,113.9457397,10.0,43.0,18.964,0.48216000000000014
1944-03-23,-105.977615,23.387123,4,24,Mexico,Central America,Northern America,0.0,2.0,7.0,51.0,0.0,15.17655277,113.9457397,10.0,49.0,3.448,1.4131200000000002
1956-03-05,-105.43732,23.62959,10,21,Mexico,Central America,Northern America,0.0,9.0,5.5,59.0,0.0,15.17655277,113.9457397,10.0,41.0,15.516,0.6890400000000001
2015-09-03,-105.419624,23.692184,11,20,Mexico,Central America,Northern America,0.0,18.0,5.6,43.0,0.0,15.17655277,113.9457397,12.0,57.0,31.032,-0.2419199999999999
2018-06-11,-104.181816,19.281836,0,16,Mexico,Central America,Northern America,0.1,10.0,5.6,82.0,0.0,15.17655277,113.9457397,8.0,18.0,17.24,0.5856000000000003
1979-03-02,-105.26903,23.856998,5,28,Mexico,Central America,Northern America,0.1,6.0,5.8,61.0,47.0,15.17655277,113.9457397,12.0,39.0,10.344,0.9993600000000001
1904-06-03,-105.11353,19.715408,6,21,Mexico,Central America,Northern America,0.0,11.0,6.1,61.0,0.0,15.17655277,113.9457397,17.0,39.0,18.964,0.48216000000000014
1988-01-11,-104.75062,23.737709,0,6,Mexico,Central America,Northern America,0.1,13.0,5.7,37.0,0.0,15.17655277,113.9457397,7.0,63.0,22.412,0.2752800000000002
1988-10-22,-104.75062,23.737709,6,18,Mexico,Central America,Northern America,0.1,3.0,5.8,39.0,0.0,15.17655277,113.9457397,7.0,61.0,5.172,1.3096800000000002
1950-06-20,-104.72072,23.909811,0,8,Mexico,Central America,Northern America,0.1,9.0,5.6,39.0,0.0,15.17655277,113.9457397,7.0,61.0,15.516,0.6890400000000001
1920-04-06,-104.217606,19.443842,0,9,Mexico,Central America,Northern America,0.1,30.0,6.2,33.0,0.0,15.17655277,113.9457397,9.0,67.0,51.72,-1.4831999999999996
1971-05-13,-104.217606,19.443842,9,22,Mexico,Central America,Northern America,0.0,15.0,5.5,58.0,0.0,15.17655277,113.9457397,9.0,42.0,25.86,0.06840000000000024
1998-03-21,-106.787674,29.910872,0,20,Mexico,Central America,Northern America,0.0,3.0,6.7,86.0,0.0,15.17655277,113.9457397,7.0,14.0,5.172,1.3096800000000002
2007-08-09,-104.51489,19.746834,0,5,Mexico,Central America,Northern America,0.4,37.0,5.3,33.0,0.0,15.17655277,113.9457397,8.0,67.0,63.788,-2.2072799999999995
1921-05-15,-104.51489,19.746834,5,23,Mexico,Central America,Northern America,0.0,10.0,5.3,41.0,0.0,15.17655277,113.9457397,8.0,59.0,17.24,0.5856000000000003
1988-06-16,-106.38767,29.768652,0,30,Mexico,Central America,Northern America,0.0,4.0,6.4,82.0,0.0,15.17655277,113.9457397,9.0,18.0,6.896,1.2062400000000002
1956-07-19,-98.51648,16.537748,0,30,Mexico,Central America,Northern America,0.0,10.0,5.5,56.0,0.0,15.17655277,113.9457397,17.0,44.0,17.24,0.5856000000000003
1921-01-21,-97.47268,21.20793,0,19,Mexico,Central America,Northern America,0.1,25.0,8.0,66.0,260.0,15.17655277,113.9457397,8.0,34.0,43.1,-0.9659999999999997
1931-09-18,-104.267975,20.802212,0,11,Mexico,Central America,Northern America,0.3,13.0,6.1,56.0,0.0,15.17655277,113.9457397,10.0,44.0,22.412,0.2752800000000002
1981-10-16,-104.267975,20.802212,11,22,Mexico,Central America,Northern America,0.0,3.0,6.7,48.0,0.0,15.17655277,113.9457397,10.0,52.0,5.172,1.3096800000000002
2024-03-25,-99.01453,21.09048,0,20,Mexico,Central America,Northern America,0.5,18.0,6.7,60.0,0.0,15.17655277,113.9457397,2.0,40.0,31.032,-0.2419199999999999
1988-05-17,-90.51578,19.427965,0,28,Mexico,Central America,Northern America,0.2,18.0,6.5,24.0,0.0,15.17655277,113.9457397,17.0,76.0,31.032,-0.2419199999999999
1981-11-17,-106.43381,28.827309,0,9,Mexico,Central America,Northern America,0.1,11.0,5.6,78.0,0.0,15.17655277,113.9457397,9.0,22.0,18.964,0.48216000000000014
1967-11-05,-106.43381,28.827309,9,22,Mexico,Central America,Northern America,0.0,6.0,4.5,59.0,0.0,15.17655277,113.9457397,9.0,41.0,10.344,0.9993600000000001
1917-09-11,-99.28375,21.185114,0,7,Mexico,Central America,Northern America,0.6,31.0,7.8,44.0,149.0,15.17655277,113.9457397,8.0,56.0,53.444,-1.58664
1972-09-13,-104.521614,20.773752,0,16,Mexico,Central America,Northern America,0.1,21.0,5.6,30.0,0.0,15.17655277,113.9457397,10.0,70.0,36.204,-0.5522399999999998
1939-02-18,-99.72892,21.420656,0,25,Mexico,Central America,Northern America,0.4,20.0,7.0,28.0,0.0,15.17655277,113.9457397,8.0,72.0,34.48,-0.4487999999999994
1924-10-26,-87.50776,20.955854,0,10,Mexico,Central America,Northern America,0.4,48.0,6.9,42.0,0.0,15.17655277,113.9457397,2.0,58.0,82.752,-3.3451199999999996
1959-12-07,-106.61742,28.193453,0,19,Mexico,Central America,Northern America,0.2,16.0,4.9,69.0,0.0,15.17655277,113.9457397,9.0,31.0,27.584,-0.03503999999999974
1949-03-01,-106.5927,28.017076,1,18,Mexico,Central America,Northern America,0.3,20.0,5.4,70.0,0.0,15.17655277,113.9457397,9.0,30.0,34.48,-0.4487999999999994
1931-12-01,-106.30269,28.339838,0,5,Mexico,Central America,Northern America,0.4,25.0,4.9,63.0,0.0,15.17655277,113.9457397,8.0,37.0,43.1,-0.9659999999999997
1927-01-03,-104.47102,20.710756,0,10,Mexico,Central America,Northern America,0.3,29.0,5.0,43.0,0.0,15.17655277,113.9457397,10.0,57.0,49.996,-1.37976
1966-06-06,-104.47102,20.710756,10,28,Mexico,Central America,Northern America,0.0,17.0,5.9,38.0,0.0,15.17655277,113.9457397,10.0,62.0,29.308,-0.13847999999999971
1928-08-09,-99.92245,21.56387,0,25,Mexico,Central America,Northern America,0.4,20.0,7.0,28.0,0.0,15.17655277,113.9457397,2.0,72.0,34.48,-0.4487999999999994
1980-02-24,-99.91448,18.417168,0,10,Mexico,Central America,Northern America,0.2,11.0,6.5,84.0,0.0,15.17655277,113.9457397,12.0,16.0,18.964,0.48216000000000014
1971-10-02,-98.11194,16.635418,0,25,Mexico,Central America,Northern America,0.1,9.0,4.7,66.0,0.0,15.17655277,113.9457397,14.0,34.0,15.516,0.6890400000000001
2009-09-17,-87.899605,20.787914,0,9,Mexico,Central America,Northern America,0.4,44.0,6.6,34.0,0.0,15.17655277,113.9457397,2.0,66.0,75.856,-2.9313599999999997
2023-11-08,-106.86852,29.303955,0,16,Mexico,Central America,Northern America,0.0,4.0,5.6,80.0,0.0,13.04871178,22.05642509,7.0,20.0,6.896,1.2062400000000002
