date,profile_id,longitude,latitude,upper_depth,lower_depth,country_name,bdfi33,bdfiod,bdwsod,cecph7,cfgr,cfvo,clay,ecec,elco20,elcosp,nitkjd,orgc,phaq,phca,phetb1,phkc,phnf,phprtn,sand,silt,tceq,totc,wg0006,wg0010,wg0033,wg0200,wg1500
1972-3-14,1496847,-103.59433947252633,20.344093074581195,0,9,Mexico,,,,,,,32.0,,,15.4,,12.0,9.6,,,,,,50.0,18.0,10.0,,,,,,
1972-3-15,1184238,-103.15687769973745,20.122368384202854,0,22,Mexico,,,,,,,22.0,,,2.0,,12.0,6.5,,,,,,68.0,10.0,0.0,,,,,,
1972-3-15,1566490,-103.19129229783832,20.941964743883574,0,22,Mexico,,,,,,,36.0,,,2.0,,7.0,5.6,,,,,,36.0,28.0,0.0,,,,,,
1972-3-17,1392827,-100.25842578568549,21.69348209663767,0,15,Mexico,,,,,,,32.0,,,2.0,,8.0,5.2,,,,,,32.0,36.0,0.0,,,,,,
1972-3-21,1253868,-103.75961084525362,20.75729551374217,0,25,Mexico,,,,,,,20.0,,,1.9,,9.0,5.6,,,,,,56.0,24.0,0.0,,,,,,
1972-3-7,1566587,-101.54314544966078,20.04009710924677,0,18,Mexico,,,,,,,26.0,,,2.0,,16.0,6.0,,,,,,48.0,26.0,0.0,,,,,,
1972-6-13,1427614,-105.09742923214192,22.611624400738112,0,15,Mexico,,,,,,,30.0,,,2.0,,14.0,6.4,,,,,,40.0,30.0,0.0,,,,,,
1972-7-10,1462161,-104.7202228338941,23.058294324461933,0,25,Mexico,,,,,,,36.0,,,2.0,,13.0,4.9,,,,,,36.0,28.0,0.0,,,,,,
1972-7-17,1531662,-103.89123595789839,20.41668069273081,0,30,Mexico,,,,,,,38.0,,,2.0,,12.0,7.1,,,,,,46.0,16.0,,,,,,,
1972-7-18,1219030,-103.79452556419798,20.714177617126236,0,8,Mexico,,,,,,,24.0,,,2.0,,26.0,6.4,,,,,,54.0,22.0,0.0,,,,,,
1972-7-18,1219030,-103.79452556419798,20.714177617126236,8,21,Mexico,,,,,,,32.0,,,2.0,,14.0,6.3,,,,,,44.0,24.0,0.0,,,,,,
1972-7-27,1323228,-105.09357593927628,23.5343867768974,0,12,Mexico,,,,,,,32.0,,,2.0,,7.0,6.1,,,,,,32.0,36.0,0.0,,,,,,
1972-8-6,1427598,-105.17774556830557,23.20719492760133,0,30,Mexico,,,,,,,32.0,,,6.2,,9.0,6.0,,,,,,32.0,36.0,0.0,,,,,,
1973-3-1,1462155,-102.91530390901676,20.561328239844816,0,12,Mexico,,,,,,,40.0,,,2.0,,26.0,5.8,,,,,,32.0,28.0,0.0,,,,,,
1973-3-21,1288639,-103.537891495228,20.79350673539424,0,20,Mexico,,,,,,,22.0,,,2.0,,11.0,5.5,,,,,,52.0,26.0,0.0,,,,,,
1973-3-29,1219029,-102.79355410076083,20.924661871024096,0,27,Mexico,,,,,,,32.0,,,2.0,,24.0,5.9,,,,,,30.0,38.0,0.0,,,,,,
1973-3-30,1531660,-102.91261830655904,20.75862749038564,0,15,Mexico,,,,,,,46.0,,,2.0,,15.0,5.4,,,,,,26.0,28.0,0.0,,,,,,
1973-8-7,1288883,-103.79035631712077,26.936478541880714,0,13,Mexico,,,,,,,8.0,,,2.0,,0.0,8.8,,,,,,82.0,10.0,,,,,,,
1973-8-7,1288883,-103.79035631712077,26.936478541880714,13,29,Mexico,,,,,,,10.0,,,2.0,,2.0,8.8,,,,,,86.0,4.0,,,,,,,
1973-9-9,1531661,-102.15218656068888,20.74186872596282,0,23,Mexico,,,,,,,22.0,,,2.0,,15.0,5.5,,,,,,48.0,30.0,0.0,,,,,,
1973-??-??,1518133,-117.0,32.5,0,10,Mexico,,1.41,,11.6,13.0,,,,,,,,,,,,,,35.0,52.0,,,,,,,
1973-??-??,1518133,-117.0,32.5,10,20,Mexico,,1.68,,13.3,5.0,,,,,,,,,,,,,,27.0,54.0,,,,,,,
1974-12-5,1219031,-103.11428043090838,20.561340985976084,0,30,Mexico,,,,,,,36.0,,,2.0,,9.0,6.8,,,,,,44.0,20.0,0.0,,,,,,
1974-??-??,1170233,-96.9832992553711,19.549999237060547,0,10,Mexico,,0.45,,43.7,1.0,,,,,,,,,,,,,,,,,64.6,,,,,
1974-??-??,1170234,-96.66670227050781,19.33329963684082,0,10,Mexico,,,,69.8,12.0,,,,,,,,,,,,,,,,,29.4,,,,,
1974-??-??,1205227,-97.0,19.566699981689453,0,10,Mexico,,0.8,,27.2,1.0,,,,,,,,,,,,,,,,,61.2,,,,,
1974-??-??,1205227,-97.0,19.566699981689453,10,25,Mexico,,0.7,,38.2,0.0,,,,,,,,,,,,,,,,,87.9,,,,,
1974-??-??,1239788,-96.93329620361328,19.483299255371094,0,10,Mexico,,0.43,,39.1,2.0,,,,,,,,,,,,,,,,,66.2,,,,,
1974-??-??,1239788,-96.93329620361328,19.483299255371094,10,25,Mexico,,0.5,,37.2,0.0,,,,,,,,,,,,,,,,,53.2,,,,,
1974-??-??,1274663,-96.5,19.683300018310547,0,10,Mexico,,0.9,,48.3,23.0,,,,,,,,,,,,,,,,,58.6,,,,,
1974-??-??,1274663,-96.5,19.683300018310547,10,25,Mexico,,1.0,,37.2,17.0,,,,,,,,,,,,,,,,,25.8,,,,,
1974-??-??,1309541,-96.3499984741211,19.41670036315918,0,10,Mexico,,1.4,,10.9,1.0,,,,,,,,,,,,,,,,,35.0,,,,,
1974-??-??,1309541,-96.3499984741211,19.41670036315918,10,25,Mexico,,1.35,,11.3,4.0,,,,,,,,,,,,,,,,,32.9,,,,,
1974-??-??,1309547,-96.36669921875,19.41670036315918,0,10,Mexico,,1.14,,24.2,0.0,,,,,,,,,,,,,,,,,12.3,,,,,
1974-??-??,1309547,-96.36669921875,19.41670036315918,10,25,Mexico,,1.06,,26.9,0.0,,,,,,,,,,,,,,,,,17.7,,,,,
1974-??-??,1378839,-97.18329620361328,19.450000762939453,0,30,Mexico,,0.68,,12.8,32.0,,,,,,,,,,,,,,,,,46.2,,,,,
1974-??-??,1378858,-96.9832992553711,19.549999237060547,0,10,Mexico,,0.57,,33.1,2.0,,,,,,,,,,,,,,,,,53.9,,,,,
1974-??-??,1378858,-96.9832992553711,19.549999237060547,10,25,Mexico,,0.77,,31.2,4.0,,,,,,,,,,,,,,,,,45.7,,,,,
1974-??-??,1413635,-97.19999694824219,19.516700744628906,0,25,Mexico,,0.87,,16.3,5.0,,,,,,,,,,,,,,,,,14.6,,,,,
1974-??-??,1448120,-96.80000305175781,19.466699600219727,0,10,Mexico,,1.21,,13.5,5.0,,,,,,,,,,,,,,,,,18.5,,,,,
1974-??-??,1517803,-97.11669921875,19.61669921875,0,10,Mexico,,0.52,,38.1,1.0,,,,,,,,,,,,,,,,,93.2,,,,,
1974-??-??,1517803,-97.11669921875,19.61669921875,10,25,Mexico,,0.52,,32.3,1.0,,,,,,,,,,,,,,,,,93.5,,,,,
1974-??-??,1622427,-96.9832992553711,19.549999237060547,0,10,Mexico,,0.36,,38.1,2.0,,,,,,,,,,,,,,,,,114.4,,,,,
1974-??-??,1622428,-96.5999984741211,19.433300018310547,0,10,Mexico,,,,17.9,,,,,,,,,,,,,,,,,,5.5,,,,,
1974-??-??,1622428,-96.5999984741211,19.433300018310547,10,25,Mexico,,,,36.0,,,,,,,,,,,,,,,,,,69.4,,,,,
1974-??-??,1622734,-96.55000305175781,19.450000762939453,0,10,Mexico,,,,55.3,,,,,,,,,,,,,,,,,,50.9,,,,,
1974-??-??,1622734,-96.55000305175781,19.450000762939453,10,25,Mexico,,,,56.7,,,,,,,,,,,,,,,,,,35.0,,,,,
1974-??-??,1691459,-97.08329772949219,19.600000381469727,0,20,Mexico,,,,22.2,77.0,,,,,,,,,,,,,,,,,84.1,,,,,
1974-??-??,1691469,-97.30000305175781,19.533300399780273,0,25,Mexico,,1.04,,7.4,2.0,,,,,,,,,,,,,,,,,7.8,,,,,
1975-1-15,1496624,-105.39502235220046,19.98482561734269,0,20,Mexico,,,,,,,10.0,,,1.0,,11.0,7.2,,,,,,72.0,18.0,,,,,,,
1975-4-22,1392765,-105.44919645691884,23.323586806584895,0,8,Mexico,,,,,,,28.0,,,2.0,,33.0,5.0,,,,,,42.0,30.0,0.0,,,,,,
1975-4-29,1497136,-103.63654674655915,26.648859809960758,0,13,Mexico,,,,,,,20.0,,,2.0,,12.0,8.2,,,,,,52.0,28.0,,,,,,,
1975-9-28,1288439,-104.53203835083646,19.48698857116281,0,22,Mexico,,,,,,,44.0,,,1.0,,23.0,6.3,,,,,,28.0,28.0,0.0,,,,,,
1975-9-6,1288485,-99.08577938183986,18.67327519799466,0,26,Mexico,,,,,,,32.0,,,1.0,,36.0,7.8,,,,,,36.0,32.0,,,,,,,
1977-11-9,1462156,-102.39654328039933,20.706913002307225,0,20,Mexico,,,,,,,54.0,,,2.0,,15.0,5.8,,,,,,28.0,18.0,0.0,,,,,,
1979-3-28,1184323,-98.31300097609416,22.262192988268975,0,25,Mexico,,,,,,,58.0,,,2.0,,8.0,8.6,,,,,,28.0,14.0,,,,,,,
1979-3-29,1323310,-98.03558860702452,22.279208701078446,0,18,Mexico,,,,,,,26.0,,,2.5,,48.0,8.0,,,,,,30.0,44.0,,,,,,,
1979-4-1,1531745,-98.12970889196939,22.532009140592304,0,19,Mexico,,,,,,,16.0,,,2.0,,28.0,8.3,,,,,,64.0,20.0,,,,,,,
1979-4-4,1184317,-98.01630265935378,22.9870665510349,0,19,Mexico,,,,,,,28.0,,,2.0,,41.0,6.2,,,,,,24.0,48.0,0.0,,,,,,
1979-4-5,1149431,-98.08265496542383,22.64326329895111,0,17,Mexico,,,,,,,46.0,,,2.0,,20.0,7.6,,,,,,34.0,20.0,,,,,,,
1979-6-10,1149430,-98.40099008911507,22.741994983348604,0,27,Mexico,,,,,,,50.0,,,3.0,,19.0,7.9,,,,,,28.0,22.0,,,,,,,
1979-6-11,1496946,-98.54600529074041,22.530093045052443,0,17,Mexico,,,,,,,26.0,,,2.0,,14.0,7.9,,,,,,32.0,42.0,,,,,,,
1979-6-11,1496946,-98.54600529074041,22.530093045052443,17,30,Mexico,,,,,,,28.0,,,2.0,,14.0,7.8,,,,,,44.0,28.0,,,,,,,
1979-6-11,1636537,-98.61914446649025,24.79457102511876,0,28,Mexico,,,,,,,34.0,,,3.0,,17.0,7.8,,,,,,58.0,8.0,,,,,,,
1979-6-14,1184325,-98.76569279557029,22.094402049571112,0,20,Mexico,,,,,,,56.0,,,2.0,,29.0,7.7,,,,,,22.0,22.0,,,,,,,
1979-6-14,1358121,-98.85995685683055,22.27614504059923,0,18,Mexico,,,,,,,42.0,,,2.0,,22.0,8.0,,,,,,28.0,30.0,,,,,,,
1979-6-14,1462495,-99.8443940802021,24.94274817830734,0,10,Mexico,,,,,,,54.0,,,1.0,,12.0,7.6,,,,,,16.0,30.0,,,,,,,
1979-6-15,1219425,-99.52447656909895,24.93675181614607,0,20,Mexico,,,,,,,40.0,,,2.0,,21.0,7.7,,,,,,28.0,32.0,,,,,,,
1979-6-15,1289003,-99.68022206552489,24.77385199995109,0,15,Mexico,,,,,,,36.0,,,2.0,,19.0,7.0,,,,,,46.0,18.0,0.0,,,,,,
1979-6-15,1289003,-99.68022206552489,24.77385199995109,15,30,Mexico,,,,,,,38.0,,,2.0,,15.0,7.0,,,,,,42.0,20.0,0.0,,,,,,
1979-6-16,1358431,-98.48109652562717,24.917030150689172,0,25,Mexico,,,,,,,28.0,,,2.0,,23.0,7.9,,,,,,44.0,28.0,,,,,,,
1979-6-16,1393127,-116.28166514161911,31.90595801557396,0,22,Mexico,,,,,,,10.0,,,2.0,,1.0,6.8,,,,,,70.0,20.0,0.0,,,,,,
1979-6-16,1393127,-116.28166514161911,31.90595801557396,22,27,Mexico,,,,,,,8.0,,,2.0,,1.0,6.9,,,,,,72.0,20.0,0.0,,,,,,
1979-6-16,1496953,-98.45130979382816,22.173094701569998,0,20,Mexico,,,,,,,52.0,,,7.5,,16.0,7.9,,,,,,26.0,22.0,,,,,,,
1979-6-17,1532032,-116.54562954309792,31.55887779776359,0,20,Mexico,,,,,,,22.0,,,2.0,,11.0,7.0,,,,,,56.0,22.0,0.0,,,,,,
1979-6-17,1566838,-116.30375052816808,31.864094709922043,0,9,Mexico,,,,,,,8.0,,,2.0,,3.0,6.7,,,,,,66.0,26.0,0.0,,,,,,
1979-6-18,1323622,-116.51215363259305,31.427630904184767,0,20,Mexico,,,,,,,20.0,,,3.5,,9.0,7.1,,,,,,54.0,26.0,,,,,,,
1979-6-18,1427987,-116.03807295088805,31.27439051931944,0,16,Mexico,,,,,,,8.0,,,2.5,,4.0,6.0,,,,,,68.0,24.0,0.0,,,,,,
1979-6-6,1184587,-98.63853375235644,24.512324473431264,0,20,Mexico,,,,,,,38.0,,,2.5,,129.0,7.4,,,,,,30.0,32.0,,,,,,,
1979-6-8,1671138,-98.97263022380176,24.564002451259043,0,23,Mexico,,,,,,,12.0,,,2.0,,8.0,8.1,,,,,,80.0,8.0,,,,,,,
1979-6-9,1184586,-98.16154798938372,24.627831921071163,0,22,Mexico,,,,,,,30.0,,,2.0,,11.0,8.1,,,,,,48.0,22.0,,,,,,,
1979-6-9,1462229,-98.82666996090532,22.99317380752054,0,25,Mexico,,,,,,,18.0,,,2.0,,14.0,7.9,,,,,,60.0,22.0,,,,,,,
1979-6-9,1497253,-98.19864983333574,24.790910326559292,0,22,Mexico,,,,,,,24.0,,,2.0,,15.0,7.9,,,,,,30.0,46.0,,,,,,,
1979-7-17,1358444,-116.15294923801974,30.95743917965255,0,16,Mexico,,,,,,,13.0,,,0.2,,14.0,7.3,,,,,,55.0,32.0,,,,,,,
1979-7-17,1462515,-115.87188322138506,30.87809794671441,0,11,Mexico,,,,,,,12.0,,,2.0,,9.0,6.4,,,,,,62.0,26.0,0.0,,,,,,
1979-7-17,1462515,-115.87188322138506,30.87809794671441,11,19,Mexico,,,,,,,14.0,,,2.0,,2.0,6.8,,,,,,58.0,28.0,0.0,,,,,,
1979-7-19,1566854,-115.89771480452325,30.691904149248185,0,21,Mexico,,,,,,,14.0,,,2.0,,7.0,6.5,,,,,,62.0,24.0,0.0,,,,,,
1979-7-20,1427996,-115.6030729173988,30.606690360710573,0,12,Mexico,,,,,,,24.0,,,2.0,,5.0,7.1,,,,,,36.0,40.0,,,,,,,
1979-7-21,1358452,-112.49160085090983,31.570125361917174,0,18,Mexico,,,,,,,12.0,,,2.0,,1.0,8.2,,,,,,64.0,24.0,41.0,,,,,,
1979-7-21,1427997,-115.93750234193269,30.574454369527118,0,19,Mexico,,,,,,,10.0,,,2.0,,8.0,7.6,,,,,,72.0,18.0,,,,,,,
1979-7-21,1428009,-113.25457601778224,31.76607102849468,0,29,Mexico,,,,,,,6.0,,,2.0,,1.0,8.3,,,,,,90.0,4.0,88.0,,,,,,
1979-7-21,1428010,-113.00426961748207,31.65370148788089,0,12,Mexico,,,,,,,4.0,,,2.0,,7.0,7.8,,,,,,76.0,20.0,38.0,,,,,,
1979-7-21,1428010,-113.00426961748207,31.65370148788089,12,24,Mexico,,,,,,,4.0,,,2.0,,1.0,8.2,,,,,,78.0,18.0,50.0,,,,,,
1979-7-21,1462524,-112.23697226573684,31.59203357295814,0,16,Mexico,,,,,,,16.0,,,2.0,,1.0,8.3,,,,,,58.0,26.0,184.0,,,,,,
1979-7-21,1601736,-114.69103060503502,30.580774405152813,0,22,Mexico,,,,,,,8.0,,,2.0,,1.0,8.2,,,,,,66.0,26.0,,,,,,,
1979-7-22,1393160,-113.20944502774456,31.970809350016346,0,30,Mexico,,,,,,,10.0,,,10.0,,1.0,8.6,,,,,,68.0,22.0,,,,,,,
1979-7-22,1532041,-114.68208720838948,30.527609088052504,0,14,Mexico,,,,,,,12.0,,,25.0,,1.0,8.1,,,,,,54.0,34.0,,,,,,,
1979-7-23,1393143,-115.51428557453029,30.423246038422068,0,13,Mexico,,,,,,,10.0,,,2.0,,5.0,6.8,,,,,,76.0,14.0,0.0,,,,,,
1979-7-23,1393143,-115.51428557453029,30.423246038422068,13,26,Mexico,,,,,,,12.0,,,2.0,,4.0,7.5,,,,,,76.0,12.0,,,,,,,
1979-7-24,1184608,-112.16857001677859,31.26220059928777,0,6,Mexico,,,,,,,22.0,,,2.0,,5.0,8.3,,,,,,54.0,24.0,231.0,,,,,,
1979-7-24,1184608,-112.16857001677859,31.26220059928777,6,26,Mexico,,,,,,,34.0,,,2.0,,5.0,8.3,,,,,,42.0,24.0,275.0,,,,,,
1979-7-24,1184609,-112.33211368481581,31.061676178722994,0,19,Mexico,,,,,,,12.0,,,2.0,,4.0,8.1,,,,,,68.0,20.0,81.0,,,,,,
1979-7-24,1601737,-115.87351073862388,30.383001728657693,0,17,Mexico,,,,,,,12.0,,,2.5,,2.0,7.9,,,,,,66.0,22.0,,,,,,,
1979-7-25,1219457,-112.51015380697821,31.414419653169208,0,18,Mexico,,,,,,,14.0,,,2.0,,5.0,8.3,,,,,,62.0,24.0,175.0,,,,,,
1979-7-25,1289032,-112.879774502206,31.490747291666807,0,20,Mexico,,,,,,,4.0,,,2.0,,1.0,8.0,,,,,,70.0,26.0,53.0,,,,,,
1979-7-25,1497278,-115.26150881971606,30.38174940401087,0,13,Mexico,,,,,,,22.0,,,2.0,,4.0,7.5,,,,,,54.0,24.0,,,,,,,
1979-7-25,1601751,-112.16475943552653,31.40042789584721,0,21,Mexico,,,,,,,16.0,,,2.0,,5.0,8.3,,,,,,62.0,22.0,106.0,,,,,,
1979-7-26,1427999,-114.64771437195492,30.343859819319658,0,11,Mexico,,,,,,,40.0,,,30.0,,1.0,7.8,,,,,,18.0,42.0,,,,,,,
1979-7-27,1254269,-115.75763584653367,30.32182307168854,0,16,Mexico,,,,,,,14.0,,,2.0,,2.0,6.5,,,,,,62.0,24.0,0.0,,,,,,
1979-7-27,1289033,-112.50647968732483,31.313981051154503,0,14,Mexico,,,,,,,6.0,,,2.0,,1.0,7.7,,,,,,82.0,12.0,56.0,,,,,,
1979-7-27,1323638,-112.18800978863386,31.33916630236997,0,12,Mexico,,,,,,,12.0,,,2.0,,5.0,7.3,,,,,,62.0,26.0,72.0,,,,,,
1979-7-27,1393161,-113.2421783943419,31.84037760869196,0,19,Mexico,,,,,,,6.0,,,2.0,,2.0,8.4,,,,,,82.0,12.0,134.0,,,,,,
1979-7-27,1428011,-112.10396510898103,31.255124121647274,0,20,Mexico,,,,,,,12.0,,,2.0,,1.0,6.7,,,,,,66.0,22.0,64.0,,,,,,
1979-7-28,1219445,-115.66111818603723,30.21031318732951,0,19,Mexico,,,,,,,16.0,,,2.0,,8.0,5.4,,,,,,52.0,32.0,0.0,,,,,,
1979-7-29,1184599,-115.26210446784442,30.180738080665442,0,9,Mexico,,,,,,,16.0,,,2.0,,5.0,7.9,,,,,,64.0,20.0,,,,,,,
1979-7-30,1566857,-115.38346398438676,30.14128669502262,0,25,Mexico,,,,,,,32.0,,,2.0,,2.0,7.3,,,,,,44.0,24.0,,,,,,,
1979-8-1,1219446,-115.06228046441998,30.078136262269613,0,16,Mexico,,,,,,,24.0,,,2.0,,2.0,7.0,,,,,,58.0,18.0,0.0,,,,,,
1979-8-10,1219439,-116.16390541816928,30.86856224912376,0,12,Mexico,,,,,,,14.0,,,2.0,,10.0,8.1,,,,,,56.0,30.0,,,,,,,
1979-8-10,1219439,-116.16390541816928,30.86856224912376,12,22,Mexico,,,,,,,12.0,,,2.0,,5.0,8.2,,,,,,60.0,28.0,,,,,,,
1979-8-11,1566851,-116.02030346162482,30.847259568129758,0,30,Mexico,,,,,,,26.0,,,13.0,,6.0,7.7,,,,,,28.0,46.0,,,,,,,
1979-8-12,1636556,-116.01145678814825,30.689293990643286,0,19,Mexico,,,,,,,44.0,,,15.0,,2.0,7.6,,,,,,38.0,18.0,,,,,,,
1979-8-13,1601735,-116.01438884140968,30.657736234808226,0,17,Mexico,,,,,,,18.0,,,5.0,,3.0,7.9,,,,,,50.0,32.0,,,,,,,
1979-8-18,1462683,-115.63075260589689,32.62554867182668,0,30,Mexico,,,,,,,62.0,,,15.0,,5.0,8.2,,,,,,22.0,16.0,,,,,,,
1979-8-2,1601738,-114.6089309109653,30.076513556424384,0,18,Mexico,,,,,,,6.0,,,2.0,,1.0,8.2,,,,,,82.0,12.0,,,,,,,
1979-8-20,1601892,-115.33800177489363,32.456752972208655,0,15,Mexico,,,,,,,46.0,,,,,5.0,8.1,,,,,,22.0,32.0,,,,,,,
1979-8-20,1636745,-116.0414668083654,32.363821596209746,0,7,Mexico,,,,,,,4.0,,,2.0,,10.0,6.9,,,,,,76.0,20.0,0.0,,,,,,
1979-8-20,1636745,-116.0414668083654,32.363821596209746,7,30,Mexico,,,,,,,18.0,,,2.0,,6.0,6.9,,,,,,66.0,16.0,0.0,,,,,,
1979-8-21,1323786,-116.73047743307859,32.327078461405925,0,16,Mexico,,,,,,,14.0,,,2.0,,15.0,6.3,,,,,,54.0,32.0,0.0,,,,,,
1979-8-25,1497443,-115.22909040685438,32.02108672168236,0,15,Mexico,,,,,,,44.0,,,15.0,,16.0,7.8,,,,,,18.0,38.0,,,,,,,
1979-8-3,1254272,-115.57194810697442,30.040336515862567,0,22,Mexico,,,,,,,18.0,,,3.5,,5.0,7.8,,,,,,48.0,34.0,,,,,,,
1979-8-4,1566850,-116.22835599507493,30.982874861566547,0,11,Mexico,,,,,,,6.0,,,2.0,,6.0,8.1,,,,,,72.0,22.0,,,,,,,
1979-8-4,1566850,-116.22835599507493,30.982874861566547,11,14,Mexico,,,,,,,8.0,,,2.0,,4.0,7.9,,,,,,68.0,24.0,,,,,,,
1979-8-6,1323628,-116.30437904460382,30.969768766341343,0,14,Mexico,,,,,,,14.0,,,4.5,,8.0,7.0,,,,,,64.0,22.0,0.0,,,,,,
1979-8-7,1497273,-116.07416894008203,30.953671672330096,0,15,Mexico,,,,,,,28.0,,,2.0,,12.0,7.0,,,,,,52.0,20.0,0.0,,,,,,
1979-8-9,1427994,-116.16754267195057,30.90129364663558,0,13,Mexico,,,,,,,18.0,,,2.0,,12.0,7.1,,,,,,54.0,28.0,,,,,,,
1980-1-22,1149763,-112.13913178478874,30.236001424664185,0,20,Mexico,,,,,,,6.0,,,2.0,,3.0,8.2,,,,,,76.0,18.0,,,,,,,
1980-1-23,1566882,-112.1205886045702,30.164111298297883,0,17,Mexico,,,,,,,12.0,,,2.0,,1.0,8.4,,,,,,68.0,20.0,,,,,,,
1980-1-24,1184625,-112.25803630779887,30.25944546771234,0,20,Mexico,,,,,,,22.0,,,2.0,,3.0,8.1,,,,,,38.0,40.0,,,,,,,
1980-1-28,1427978,-98.83150397622721,24.354825253850535,0,29,Mexico,,,,,,,38.0,,,2.0,,18.0,7.9,,,,,,46.0,16.0,,,,,,,
1980-1-31,1219431,-98.65288729697983,24.100386780224465,0,28,Mexico,,,,,,,42.0,,,2.0,,38.0,7.8,,,,,,34.0,24.0,,,,,,,
1980-2-18,1184588,-99.92706829779674,24.442333376172474,0,10,Mexico,,,,,,,36.0,,,2.0,,49.0,8.1,,,,,,42.0,22.0,,,,,,,
1980-2-2,1566836,-98.23497633403494,24.015501875503254,0,25,Mexico,,,,,,,48.0,,,2.0,,13.0,8.2,,,,,,32.0,20.0,,,,,,,
1980-2-23,1532027,-99.31605495349346,24.052243745337524,0,22,Mexico,,,,,,,38.0,,,2.0,,28.0,8.0,,,,,,28.0,34.0,,,,,,,
1980-2-5,1219429,-98.22079225461609,24.483186581800375,0,16,Mexico,,,,,,,22.0,,,2.0,,13.0,8.0,,,,,,62.0,16.0,,,,,,,
1980-2-5,1358432,-98.28141327255135,24.490775837049437,0,18,Mexico,,,,,,,42.0,,,2.0,,49.0,7.7,,,,,,32.0,26.0,,,,,,,
1980-2-7,1393119,-98.41450365895935,24.333876124739078,0,20,Mexico,,,,,,,44.0,,,2.0,,24.0,7.9,,,,,,26.0,30.0,,,,,,,
1980-2-7,1427979,-98.61591622103279,24.341280012263585,0,17,Mexico,,,,,,,44.0,,,2.0,,19.0,8.0,,,,,,36.0,20.0,,,,,,,
1980-3-10,1462592,-113.2265296299948,28.45087193360724,0,24,Mexico,,,,,,,14.0,,,2.0,,4.0,7.9,,,,,,60.0,26.0,,,,,,,
1980-3-12,1566918,-113.94787667477223,28.37044561699261,0,10,Mexico,,,,,,,20.0,,,2.5,,2.0,7.9,,,,,,58.0,22.0,,,,,,,
1980-3-14,1532121,-113.80221840224833,28.174901329282445,0,16,Mexico,,,,,,,8.0,,,2.0,,1.0,7.4,,,,,,82.0,10.0,,,,,,,
1980-3-3,1289088,-113.67532634742086,28.948044486699132,0,23,Mexico,,,,,,,2.0,,,2.0,,3.0,7.4,,,,,,96.0,2.0,,,,,,,
1980-3-6,1289089,-113.90606922917033,28.65766511562698,0,12,Mexico,,,,,,,46.0,,,2.0,,8.0,7.8,,,,,,34.0,20.0,,,,,,,
1980-5-12,1428004,-114.48081957728404,29.889160260526324,0,11,Mexico,,,,,,,6.0,,,2.0,,5.0,8.2,,,,,,88.0,6.0,,,,,,,
1980-5-12,1428004,-114.48081957728404,29.889160260526324,11,21,Mexico,,,,,,,8.0,,,2.0,,3.0,8.2,,,,,,86.0,6.0,,,,,,,
1980-6-20,1149746,-114.18812743224491,29.668244838552564,0,19,Mexico,,,,,,,8.0,,,2.0,,3.0,8.0,,,,,,72.0,20.0,,,,,,,
1980-6-20,1289024,-114.71437869630601,29.152286961134756,0,12,Mexico,,,,,,,40.0,,,20.0,,2.0,8.3,,,,,,40.0,20.0,,,,,,,
1980-6-20,1289024,-114.71437869630601,29.152286961134756,12,29,Mexico,,,,,,,44.0,,,35.0,,2.0,8.1,,,,,,38.0,18.0,,,,,,,
1980-6-20,1393148,-114.24834578670703,29.5263762703279,0,12,Mexico,,,,,,,16.0,,,2.0,,2.0,8.0,,,,,,64.0,20.0,,,,,,,
1980-7-15,1532097,-113.70751626618477,29.305903909083924,0,12,Mexico,,,,,,,12.0,,,2.0,,4.0,8.2,,,,,,72.0,16.0,,,,,,,
1980-7-15,1566862,-114.5377874092531,29.02443425784409,0,23,Mexico,,,,,,,12.0,,,20.0,,4.0,8.0,,,,,,64.0,24.0,,,,,,,
1980-7-20,1289077,-113.93170058192399,29.051592223023135,0,30,Mexico,,,,,,,10.0,,,2.0,,3.0,6.9,,,,,,74.0,16.0,0.0,,,,,,
1980-7-20,1462567,-113.8517937928042,29.024313977202716,0,11,Mexico,,,,,,,12.0,,,2.0,,13.0,8.1,,,,,,46.0,42.0,,,,,,,
1980-7-20,1462567,-113.8517937928042,29.024313977202716,11,27,Mexico,,,,,,,26.0,,,2.0,,8.0,8.1,,,,,,54.0,20.0,,,,,,,
1980-??-??,1170325,-98.75,19.233299255371094,0,18,Mexico,,,,19.2,0.0,,,,,,,27.3,,,,,,,42.0,46.0,,,,,,,
1980-??-??,1239978,-98.75,19.200000762939453,0,13,Mexico,,,,31.5,0.0,,,,,,,81.1,,,,,,,41.0,43.0,,,,,,,
1980-??-??,1274839,-98.75,19.216699600219727,0,10,Mexico,,,,20.0,0.0,,,,,,,21.1,,,,,,,36.0,44.0,,,,,,,
1980-??-??,1309631,-98.68329620361328,19.25,0,22,Mexico,,,,31.8,30.0,,,,,,,101.7,,,,,,,43.0,46.0,,,,,,,
1980-??-??,1413686,-98.7166976928711,19.233299255371094,0,25,Mexico,,,,17.6,0.0,,,,,,,50.2,,,,,,,52.0,39.0,,,,,,,
1980-??-??,1448300,-98.69999694824219,19.233299255371094,0,8,Mexico,,,,23.4,0.0,,,,,,,60.4,,,,,,,43.0,48.0,,,,,,,
1980-??-??,1448300,-98.69999694824219,19.233299255371094,8,25,Mexico,,,,18.7,0.0,,,,,,,40.7,,,,,,,39.0,52.0,,,,,,,
